,label,tweet_cleaned,tweet_text
1746,NO,cut down on driving time this thanksgiving by avoiding peak travel times . many cars will hit the road on wednesday & return on sunday .,Cut down on driving time this Thanksgiving by avoiding peak travel times. Many cars will hit the road on Wednesday & return on Sunday.
1747,NO,postlifestyle | sandy leads to thanksgiving rental car shortage : sandy leads to thanksgiving rental car shortage . <repeat> <url>,PostLifestyle| Sandy leads to Thanksgiving rental car shortage: Sandy leads to Thanksgiving rental car shortage... http://t.co/ZtpvE28a
1748,YES,"wb <allcaps> <number> at i <number> crash blocks the right lane , backup already forming near montlake","WB 520 at I-5, crash blocks the right lane, backup already forming near Montlake"
1749,NO,"when i 'm driving it feels like my car is going through a car wash , with all this rain . <repeat>","When I'm driving it feels like my car is going through a car wash, with all this rain .."
1750,YES,more info on our crash wb <allcaps> <number> at i <number> right lane of ramp blocked with rollover <url>,"More info on our crash WB 520 at I-5, right lane of ramp blocked with rollover http://t.co/SEA7HJ2U"
1751,NO,thanks for the natural car wash seattle <hashtag> seattle <hashtag> rain <hashtag> always <hashtag> showers <hashtag> poolsontheroad <hashtag> freeway <hashtag> traffic <hashtag> s <url>,Thanks for the natural car wash seattle #seattle #rain #always #showers #poolsontheroad #freeway #traffic #s http://t.co/PkC0wPBa
1752,NO,looking out the windows at the office is like taking your car through a car wash - i 'm just waiting for the rainbow wax swirls <hashtag> wa <allcaps> rain,Looking out the windows at the office is like taking your car through a car wash - I'm just waiting for the rainbow wax swirls #WArain
1753,NO,upper management is just firing everybody . <repeat> my store just got a new manager and they turned around and fired the other stores manager ! smh,Upper management is just firing everybody.. My store just got a new manager and they turned around and fired the other stores manager! Smh
1754,NO,wheels car of the year finalists name <smile> the <allcaps> <number> finalists for the wheels car of the year award have been named . <url>,Wheels Car of the Year finalists named: THE 10 finalists for the Wheels Car of the Year award have been named. http://t.co/gYqIg1uC
1755,NO,wheels car of the year finalists name <smile> the <allcaps> <number> finalists for the wheels car of the year award have been named . <url>,Wheels Car of the Year finalists named: THE 10 finalists for the Wheels Car of the Year award have been named. http://t.co/CGephDKs
1756,NO,"belvidere , illinois gets <number> dodge dart police car : when most hear dodge police car they think of the charger . <repeat> <url>","Belvidere, Illinois Gets 2013 Dodge Dart Police Car: When most hear Dodge police car they think of the Charger... http://t.co/18yQdkqH"
1757,YES,accident in seattle - wb <allcaps> <number> before i <number> blocking ramp to sb <allcaps> <number> slow from montlake blvd,Accident in Seattle - WB 520 before I-5 blocking ramp to SB 5. Slow from Montlake Blvd
1758,YES,accident reported in shoreline - eb <allcaps> sr <allcaps> <number> before i <number> blocking two <allcaps> lanes . backed up to sr <allcaps> <number>,"Accident reported in Shoreline - EB SR 104 before I-5, blocking TWO lanes. Backed up to SR 99"
1759,NO,there 's the sun after a downpour . i 'm awaiting word of car accidents now .,There's the sun after a downpour. I'm awaiting word of car accidents now.
1760,NO,lower spokane st bridge has closed to vehicle traffic,Lower Spokane St Bridge has closed to vehicle traffic
1761,YES,"accident reported near gorst - sb <allcaps> sr <allcaps> <number> near sunnyslope rd , blocking sb <allcaps> lane","Accident reported near Gorst - SB SR 3 near Sunnyslope Rd, blocking SB lane"
1762,NO,jtn <allcaps> ews exclusive : on-the-ground reporting by former seattle writer judy lash balint on life in ashkelon and . <repeat> <url>,JTNews exclusive: On-the-ground reporting by former Seattle writer Judy Lash Balint on life in Ashkelon and... http://t.co/NuupYYGw
1763,NO,jtn <allcaps> ews exclusive : on-the-ground reporting by former seattle writer judy lash balint on life in ashkelon and . <repeat> <url>,JTNews exclusive: On-the-ground reporting by former Seattle writer Judy Lash Balint on life in Ashkelon and... http://t.co/qJas66DB
1764,NO,lower spokane st bridge has re-opened to vehicle traffic,Lower Spokane St Bridge has re-opened to vehicle traffic
1765,YES,just seen <number> car accidents on i <number> already . people forgot how to drive in the rain . crazy shit . got ta be careful .,Just seen 3 car accidents on I-5 already. People forgot how to drive in the rain. Crazy shit. Gotta be careful.
1766,NO,fire poker live wallpaper : your attention - live wallpaper with the elements of poker and fire . light blue fire . <repeat> <url>,Fire Poker Live Wallpaper: Your attention - live wallpaper with the elements of poker and fire. Light blue fire... http://t.co/UDNj0xSt
1767,YES,"accident reported in north seattle - sb <allcaps> <number> before northgate , left lane .","Accident reported in north Seattle - SB 5 before Northgate, left lane."
1768,NO,police hope surveillance footage can lead to clues in shooting death : police are hoping to find two men spotted by a . <repeat> <url>,Police hope surveillance footage can lead to clues in shooting death: Police are hoping to find two men spotted by a... http://t.co/WIl2EwZw
1769,YES,every highway seems partially blocked with crashes . people here drive like they 've been lobotomized as soon as there 's a drop of rain .,Every highway seems partially blocked with crashes. people here drive like they've been lobotomized as soon as there's a drop of rain.
1770,YES,"accident reported in bothell - nb <allcaps> <number> before <number> th , left lane . slow from totem lake","Accident reported in Bothell - NB 405 before 160th, left lane. Slow from Totem Lake"
1771,NO,"burn , baby burn .","Burn, baby burn."
1772,NO,"i 'm bulletproof , nothing to lose , fire away , fire away .","I'm bulletproof, nothing to lose, fire away, fire away."
1773,YES,from city of bothell : fallen trees closed <allcaps> <number> roads - <number> th avenue ne <allcaps> betw e. riverside dr and ne <allcaps> <number> th . <elong> and <number> block of meridian ave s,From city of Bothell: Fallen trees CLOSED 2 roads - 108th Avenue NE betw E. Riverside Dr and NE 164th.   And 23100 block of Meridian Ave S
1774,NO,i 'm reporting kita to the philadelphia police department . <repeat> idhtt <allcaps> for her bully-ish ways !,I'm reporting Kita to the Philadelphia Police Department ... IDHTT for her bully-ish ways!
1775,NO,"rainy weather , traffic , low on gas . <hashtag> nobueno <hashtag> <number> <hashtag> traffic <hashtag> pnw <allcaps> <allcaps> <hashtag> nofilter <url>","Rainy weather, traffic, low on gas. #nobueno #405 #traffic #PNW #nofilter http://t.co/714ueRge"
1776,NO,i love oregons dedication to its universities . it seems every car has either a duck or beaver sticker on their car . <hashtag> civilwarweek <hashtag> goducks,I love oregons dedication to its universities. It seems every car has either a duck or beaver sticker on their car. #civilwarweek #goducks
1777,YES,another car accident <smile>,Another car accident ):
1778,NO,<hashtag> <number> roll me up and smoke me when i die : musings from the road <url>,#7: Roll Me Up and Smoke Me When I Die: Musings from the Road http://t.co/kVv8f1z8
1779,YES,"explosion wrecks tel aviv bus , wounding <number> reports say new york times <url>","Explosion Wrecks Tel Aviv Bus, Wounding 10, Reports Say  New York Times http://t.co/rAilXaRe"
1780,YES,firefighters rescue a man in his <number> 's after being trapped in single car crash on sb <number> at highland <url>,Firefighters rescue a man in his 40's after being trapped in single car crash on sb 99 at highland http://t.co/zPohaKQK
1781,YES,breaking <allcaps> : emergency crews are responding to a <number> - car accident on aurora av n and highland dr. <url>,BREAKING:  Emergency crews are responding to a 1-car accident on Aurora Av N and Highland Dr. http://t.co/Ea0ecH4S
1782,YES,a man in his <number> 's was rescued from the car after crashing into a light pole . victim is in critical condition .,A man in his 40's was rescued from the car after crashing into a light pole.  Victim is in critical condition.
1783,YES,clearer picture of serious crash blocking sb <allcaps> aurora in seattle . <url>,Clearer picture of serious crash blocking SB Aurora in Seattle. http://t.co/3XyOTUC9
1784,YES,clearer picture of serious crash blocking sb <allcaps> aurora in seattle .,Clearer picture of serious crash blocking SB Aurora in Seattle.
1785,YES,<number> nd attempt : pic of serious injury crash on aurora avenue at highland in seattle . sb <allcaps> lanes blocked . <url>,2nd attempt: Pic of serious injury crash on Aurora Avenue at Highland in Seattle. SB lanes blocked. http://t.co/OeJdT33y
1786,NO,car <allcaps> charger power <allcaps> cord <allcaps> for <allcaps> garmin <allcaps> nuvi <allcaps> <number> <number> <number> <number> car <allcaps> charger power <allcaps> cord <allcaps> for <allcaps> garmin <allcaps> nuvi <allcaps> <number> <number> <number> <number> <url>,CAR Charger POWER CORD FOR GARMIN NUVI 350 370 550 610: CAR Charger POWER CORD FOR GARMIN NUVI 350 370 550 610 http://t.co/77yCCk1l
1787,NO,turnpike tom back on road for today -- heading west <allcaps> on i <number> me & lilred are heading home w / stop in pinebluff <hashtag> turnpiketom <hashtag> roadwarrior,Turnpike Tom back on road for today -- heading WEST on I40. Me & LilRed are heading home w/ stop in PineBluff#turnpikeTom #roadwarrior
1788,NO,in seattle i know it 's early when i hear trucks unloading goods and garbage trucks . in indiana i know it 's early when i hear crickets . <smile>,In Seattle I know it's early when I hear trucks unloading goods and garbage trucks. In Indiana I know it's early when I hear crickets. :)
1789,YES,auto fire alarm | <number> <number> nd av w | units : e <number> l <number>,Auto Fire Alarm | 2535 32nd Av W | Units: E41 L8
1790,YES,motor vehicle accident | sw juneau st / <number> th av sw | units : e <number>,Motor Vehicle Accident | Sw Juneau St / 35th Av Sw | Units: E32
1791,NO,"it 's wet , windy and nasty here in seattle . if you 're getting on the road , please be careful and give the road your full attention !","It's wet, windy and nasty here in Seattle. If you're getting on the road, please be careful and give the road your full attention!"
1792,YES,lovely . sb <allcaps> <number> after sr <allcaps> <number> accident is blocking two <allcaps> lanes .,"Lovely.  SB 405 after SR167, accident is blocking TWO lanes."
1793,NO,felon accused of stealing <number> cars in spokane : a man with nine felony conviction has been accused of stealing <number> cars . <repeat> <url>,Felon accused of stealing 14 cars in Spokane: A man with nine felony conviction has been accused of stealing 14 cars... http://t.co/3WqNI13g
1794,NO,diana got a bath ! <hashtag> shiny <hashtag> trifoamprotectant <hashtag> honda <hashtag> delsol <hashtag> hondadelsol <hashtag> si <hashtag> vtec <allcaps> <allcaps> <hashtag> car <hashtag> manual <hashtag> stickshift # <url>,Diana got a bath! #shiny #trifoamprotectant #Honda #delSol #HondadelSol #Si #VTEC #car #manual #stickshift # http://t.co/MaeNiaLY
1795,YES,huge <allcaps> line ups sb <number> from south everett to seattle - crash at <number> th cleared now new crash at entrance to xpress lanes,HUGE line ups sb 5 from south everett to seattle - crash at 145th cleared now new crash at entrance to xpress lanes
1796,YES,greeeaaaaaat . sb <allcaps> i <number> at northgate there is an accident at the entrance to the express lanes . looks like cars are sneaking by on the right .,Greeeaaaaaat. SB I5 at Northgate there is an accident at the entrance to the express lanes. Looks like cars are sneaking by on the right.
1797,YES,<hashtag> skyking is over this crash sb <allcaps> <number> xpress lanes entrance . <repeat> crash is a big <allcaps> one and already seeing the effects from out of south everett <hashtag> take <number>,#skyking is over this crash SB 5 xpress lanes entrance.. Crash is A BIG one and already seeing the effects from out of south everett #take99
1798,YES,reported <allcaps> fire <allcaps> in <allcaps> building <allcaps> <number> rainier <allcaps> av <allcaps> s <number> rainier <allcaps> av <allcaps> s <url>,REPORTED FIRE IN BUILDING 9304 RAINIER AV S 9304 RAINIER AV S http://t.co/xb3LskcT
1799,YES,oh dear . <repeat> the accident in northgate sb <allcaps> i <number> at the express lanes entrance is now blocking all lanes to the express lanes !,Oh dear... the accident in Northgate SB I5 at the Express Lanes entrance is now blocking all lanes to the Express Lanes!
1800,NO,everett to seattle <number> minutes and growing fast <allcaps> . sb <allcaps> accident at northgate is backing up traffic quickly !,Everett to Seattle 75 minutes and growing FAST.  SB accident at Northgate is backing up traffic quickly!
1801,NO,i want <allcaps> a fire <allcaps> storm <allcaps> that <allcaps> burns <allcaps> people <allcaps> that <allcaps> burns <allcaps> down <allcaps> rhe <allcaps> school <allcaps>,I WANT A FIRE STORM THAT BURNS PEOPLE THAT BURNS DOWN RHE SCHOOL
1802,NO,what does it mean when you have a dream about crashing a car into a collision repair place ?,What does it mean when you have a dream about crashing a car into a collision repair place?
1803,NO,"as of <number> minutes ago , traffic lights out at both ends of cedar grove . hwy <number> and iss-hobart road . <hashtag> issaquah","As of 30 minutes ago, traffic lights out at both ends of Cedar Grove.  Hwy 169 and Iss-Hobart Road.  #Issaquah"
1804,YES,nb <allcaps> <number> at <number> th in smokey point crash blocking all lanes blocked traffic getting by on the side,NB 5 at 156th in Smokey Point crash blocking all lanes blocked traffic getting by on the side
1805,YES,correction that is sb <allcaps> <number> at <number> th in smokey point - crash blocking all lanes - getting by on the shoulder,Correction that is SB 5 at 156th in Smokey Point - crash blocking all lanes - getting by on the shoulder
1806,YES,"breaking : bus explodes in tel aviv , <number> reported wounded . <url>","Breaking: Bus explodes in Tel Aviv, 27 reported wounded. http://t.co/FsmVVnm9"
1807,NO,"in terms of quality , red dawn makes breaking dawn look like breaking bad . <hashtag> goodtweets","In terms of quality, Red Dawn makes Breaking Dawn look like Breaking Bad. #GoodTweets"
1808,YES,"man found at <number> th and washington with severe head injury , police seek tips <url>","Man found at 10th and Washington with severe head injury, police seek tips http://t.co/ODh75GKO"
1809,YES,a collision involving a motorcycle officer is blocking all southbound lanes of interstate <number> just south of sr <allcaps> <number> <url>,A collision involving a motorcycle officer is blocking all southbound lanes of Interstate 5 just south of SR531. http://t.co/KjM59m3V
1810,NO,"hey seattle radio stations -- pls start including hwy <number> in your traffic reports ! big accident nb <allcaps> this morning , no warning for drivers . <sadface>","Hey Seattle radio stations -- pls start including Hwy 99 in your traffic reports! Big accident NB this morning, no warning for drivers. :("
1811,YES,oh wow . accident near smokey point sb <allcaps> i <number> after sr <allcaps> <number> blocking <allcaps> all <allcaps> lanes <allcaps> . traffic slowly getting by on right shoulder .,"Oh wow.  Accident near Smokey Point SB I5 after SR531, BLOCKING ALL LANES.  Traffic slowly getting by on right shoulder."
1812,YES,early morning collision investigation on aurora av . n. life-threatening injuries . details at <url>,Early morning collision investigation on Aurora Av. N. Life-threatening injuries.  Details at http://t.co/r1rnIn50
1813,YES,wsp <allcaps> reporting motorcycle officer involved in accident sb <allcaps> i <number> near smokey point . officer is being airlifted to harborview .,WSP reporting motorcycle officer involved in accident SB I-5 near Smokey Point. Officer is being airlifted to Harborview.
1814,YES,traffic alert : i <number> sb <allcaps> at <number> th st. ne <allcaps> past smokey point - all lanes blocked for a collision .,Traffic Alert: I-5 SB at 156th St. NE past Smokey Point - All lanes blocked for a collision.
1815,YES,traffic alert : i <number> sb <allcaps> at <number> th st. ne <allcaps> past smokey point - all lanes blocked for a collision .,Traffic Alert: I-5 SB at 156th St. NE past Smokey Point - All lanes blocked for a collision.
1816,YES,"<number> lanes of sb <allcaps> i <number> near smokey point blocked , traffic getting by on the right shoulder now .","3  lanes of SB I-5 near Smokey Point blocked, traffic getting by on the right shoulder now."
1817,NO,"snohomish county deputy hurt in accident , after his motorcicle spun out on southbound i <number> & milepost <number> near arlington , injuries unknown","Snohomish County Deputy hurt in accident, after his motorcicle spun out on southbound I5 & milepost 206 near arlington, injuries unknown"
1818,NO,so inspiring that jd <allcaps> anielfoursmom and her son actually deliver home made gifts to the local police and fire . <repeat> <url>,So inspiring that JDanielFoursMom and her son actually deliver home made gifts to the local Police and Fire... http://t.co/TM2TZ5tq
1819,YES,icc <allcaps> and emergency vehicles at i <number> are in service at <number> am . detectives to remain on scene to investigate the crash of a scso <allcaps> officer,ICC and Emergency vehicles at I-5 are in service at 9:08am. Detectives to remain on scene to investigate the crash of a SCSO officer
1820,YES,"man found on sidewalk with life-threatening head injury : about <number> a.m. wednesday , seattle police responded to a . <repeat> <url>","Man found on sidewalk with life-threatening head injury: About 1:14 a.m. Wednesday, Seattle police responded to a... http://t.co/qolNag7P"
1821,NO,"i hope your fire burns , fire burns baby .","I hope your fire burns, fire burns baby."
1822,YES,traffic backed up on i <number> at smokey point for deputy involved motorcycle accident . deputy airlifted . conscious . <url>,Traffic backed up on I-5 at Smokey Point for deputy involved motorcycle accident. Deputy airlifted. Conscious. http://t.co/V7drE7OG
1823,YES,auto fire alarm | <number> <number> st av e | units : b <number>,Auto Fire Alarm | 301 21st Av E | Units: B5
1824,YES,"sb <allcaps> i <number> blocked <allcaps> at sr <allcaps> <number> / exit <number> b / c of motorcycle accident involving an officer -LRB- we hear he is <allcaps> responsive -RRB- , could be blocked till <number> am .","SB I5 BLOCKED at SR 531/Exit 206 b/c of motorcycle accident involving an officer (we hear he IS responsive), could be blocked till 11am."
1825,NO,real solid group of cars around me on the freeway this morning . i think we worked really well together . <hashtag> goodjobguys,Real solid group of cars around me on the freeway this morning. I think we worked really well together. #goodjobguys
1826,NO,report : <number> <number> toyota prius one of the least stolen cars : if you often park your toyota prius in shady neighb . <repeat> <url>,Report: 2008-2010 Toyota Prius One of the Least Stolen Cars: If you often park your Toyota Prius in shady neighb... http://t.co/WPg0kVlz
1827,YES,i <number> southbound remains blocked near smokey point after deputy crashes motorcycle . <number> mile backup . the latest here : <url>,I-5 southbound remains blocked near Smokey Point after deputy crashes motorcycle. 4 mile backup.  The latest here: http://t.co/JAXWjVMP
1828,YES,i <number> southbound remains blocked near smokey point after deputy crashes motorcycle . <number> mile backup . the latest here : <url>,I-5 southbound remains blocked near Smokey Point after deputy crashes motorcycle. 4 mile backup.  The latest here: http://t.co/7kL9wPkA
1829,YES,a tree fell across a <number> rd of the road by my house and some idiot -LRB- i think civilian -RRB- taped off entire <allcaps> road instead of letting cars go around,A tree fell across a 3rd of the road by my house and some idiot (I think civilian) taped off ENTIRE road instead of letting cars go around
1830,NO,new road to lower elwha klallam reservation : local government and tribal officials opened a new road tuesday west of . <repeat> <url>,New road to Lower Elwha Klallam reservation: Local government and tribal officials opened a new road Tuesday west of... http://t.co/TqtlNiHj
1831,YES,motor vehicle accident | <number> nd av sw / highland park way sw | units : e <number>,Motor Vehicle Accident | 2nd Av Sw / Highland Park Way Sw | Units: E26
1832,NO,"i 'm just tryna cross the street to get home . the fuck you doing following me in your car , tryna talk to me , blocking traffic for ?","I'm just tryna cross the street to get home. The fuck you doing following me in your car, tryna talk to me, blocking traffic for?"
1833,NO,"personally , i think bagel bites as a thanksgiving sidedish would be a refreshing break from the norm","Personally, I think Bagel Bites as a Thanksgiving sidedish would be a refreshing break from the norm"
1834,NO,police : alert citizen help police catch car prowler : <url>,Police: Alert citizen help police catch car prowler:  http://t.co/6AsZpqPZ
1835,NO,"early morning collision investigation on aurora , life-threatening injuries : police officers were called to a serious . <repeat> <url>","Early morning collision investigation on Aurora, life-threatening injuries: Police officers were called to a serious... http://t.co/bU4WyR2X"
1836,NO,rockets fired at israel from lebanon : two <allcaps> rockets were fired from south lebanon towards the israeli border on we . <repeat> <url>,Rockets fired at Israel from Lebanon: TWO rockets were fired from south Lebanon towards the Israeli border on We... http://t.co/vbhngpRn
1837,NO,rockets fired at israel from lebanon : two <allcaps> rockets were fired from south lebanon towards the israeli border on we . <repeat> <url>,Rockets fired at Israel from Lebanon: TWO rockets were fired from south Lebanon towards the Israeli border on We... http://t.co/NO1aFoiT
1838,YES,police : man found on seattle street with mystery head wound <url>,Police: Man found on Seattle street with mystery head wound http://t.co/OhA2FEPB
1839,NO,police : man found on seattle street with mystery head wound <url>,Police: Man found on Seattle street with mystery head wound http://t.co/RnkWYnAa
1840,NO,great motto from the shop where i get my vehicles service <smile> we 're not in the car business . we 're in the people business . <hashtag> servicemindset,Great motto from the shop where I get my vehicles serviced: We're not in the car business. We're in the people business. #servicemindset
1841,NO,she dumps like a truck truck,She dumps like a truck truck
1842,NO,watch <allcaps> : man urinates on police car just before cop is about let him go <url>,WATCH: Man Urinates On Police Car Just Before Cop Is About Let Him Go http://t.co/LoicCWVl
1843,YES,fire breaks out on jetblue flight in baltimore : firefighters have extinguished a small fire that broke out in th . <repeat> <url>,Fire breaks out on JetBlue flight in Baltimore: Firefighters have extinguished a small fire that broke out in th... http://t.co/32aLo2yk
1844,YES,fire breaks out on jetblue flight in baltimore : firefighters have extinguished a small fire that broke out in th . <repeat> <url>,Fire breaks out on JetBlue flight in Baltimore: Firefighters have extinguished a small fire that broke out in th... http://t.co/tv2F4Zyy
1845,NO,"accidental overdoses are now a leading cause of accidental deaths in the us <allcaps> , surpassing car crashes . research . <repeat> <url>","Accidental overdoses are now a leading cause of accidental deaths in the US, surpassing car crashes. Research... http://t.co/sKk7JoaG"
1846,NO,<number> crosleyexterior : taninterior : tanstock <hashtag> : <number> vin <allcaps> <hashtag> : cc <allcaps> <number> transmission : manualmileage : <number> <url>,1947 CrosleyExterior: TanInterior: TanStock #: 19546VIN #: CC4719546Transmission: ManualMileage: 9 http://t.co/uxnvhB0L
1847,YES,motor vehicle accident | <number> th av / e yesler way | units : e <number>,Motor Vehicle Accident | 24th Av / E Yesler Way | Units: E6
1848,YES,sent <allcaps> from <allcaps> above <allcaps> : <number> car wrecks caused by falling stuff <url>,SENT FROM ABOVE: 10 Car Wrecks Caused By Falling Stuff http://t.co/pNzfLWAZ
1849,YES,crash eb <allcaps> <number> just after rainier ave blocks the left lane . already backing you up from i <number>,Crash EB 90 just after Rainier Ave blocks the left lane.  Already backing you up from I-5
1850,YES,<hashtag> ship canal mariners . <hashtag> ballard bridge operations halted for multiple car accident mid span .,#Ship Canal Mariners. #Ballard Bridge operations halted for multiple car accident mid span.
1851,NO,this dude 's car got a parking ticket then backed into by the car that was parked in front of it within <number> mins . <hashtag> sorry <url>,This dude's car got a parking ticket then backed into by the car that was parked in front of it within 10 mins. #sorry http://t.co/py82jku4
1852,YES,looks like our crash nb <allcaps> on <number> th at the ballard bridge now has all <allcaps> nb <allcaps> lanes blocked .,Looks like our crash NB on 15th at the Ballard Bridge now has ALL NB lanes blocked.
1853,NO,vancouver police board consider unarmed peace officers : the vancouver police board will decide wednesday whether . <repeat> <url>,Vancouver Police Board consider unarmed peace officers: The Vancouver Police Board will decide Wednesday whether... http://t.co/hhgm18ai
1854,YES,there has been so many car accidents in the last <number> days . <repeat> i was in one yesterday,There has been so many car accidents in the last 3 days.. I was in one yesterday
1855,NO,i would rather drive <number> hours with no traffic than a half hour in traffic . taking the extra long way home . <hashtag> irrational <hashtag> holidaytraffic,I would rather drive 2 hours with no traffic than a half hour in traffic. Taking the extra long way home. #irrational #holidaytraffic
1856,YES,"one person dead , four people injuried in an early morning single vehicle accident on northlake rd. near springhill elementary about <number> am .","One person dead, four people injuried in an early morning single vehicle accident on Northlake Rd. near Springhill Elementary about 1am."
1857,YES,watch out ! <repeat> multiple vehicle accident blocking traffic on the ballard bridge ! avoid if you can !,Watch out!!! Multiple vehicle accident blocking traffic on the Ballard Bridge! Avoid if you can!
1858,YES,motor vehicle accident freeway | eb i <number> at tunnel | units : a <number> e <number> e <number>,Motor Vehicle Accident Freeway | Eb I90 At Tunnel | Units: A5 E30 E6
1859,NO,lower spokane st bridge re-opened to vehicle traffic,Lower Spokane St Bridge re-opened to vehicle traffic
1860,NO,"the mobile impact . stats , states , & data - mobile traffic is valuable traffic . in fact , a recent monetate study reve . <repeat> <url>","The Mobile Impact. Stats, States, & Data - Mobile traffic is valuable traffic. In fact, a recent Monetate study reve... http://t.co/ke6tynFj"
1861,YES,"ah <elong> , well , there you go - crash sb <allcaps> <number> at <number> th is now blocking the left lane . backup from pr <allcaps> bridge . nb <allcaps> from <number> nd .","Ahhh, well, there you go- Crash SB 5 at 38th is now blocking the left lane. Backup from PR Bridge. NB from 72nd."
1862,NO,"wed. . <hashtag> mindscrambler this season last year , <number> auto accidents were caused by this . tweet me your guesses , the answer in <number> minutes","Wed. #mindscrambler This season last year, 400,000 auto accidents were caused by this. Tweet me your guesses, the answer in 90 minutes"
1863,NO,pretty tired my car is in the shop for two days or so . i want my car back .,Pretty tired my car is in the shop for two days or so. I want my car back.
1864,NO,"maybe we 'll live and learn , maybe we 'll crash and burn .","Maybe we'll live and learn, maybe we'll crash and burn."
1865,NO,the day after thanksgiving is either block frostbite or know nothing day .,The day after Thanksgiving is either Block Frostbite or Know Nothing Day.
1866,NO,"a bend in the road is not the cancel of the road , unless you fail to beget the turn .","A bend in the road is not the cancel of the road, unless you fail to beget the turn."
1867,NO,<number> + <number> <number> fire department <number> dispatches new on november <number> at <number> a.m. : <number> fire department <number> dispatch . <repeat> <url>,911 + 311: 6 fire department 911 dispatches new on November 22 at 4:43 a.m.:     6 Fire department 911 dispatch... http://t.co/LscXdwve
1868,NO,auto fire alarm | <number> n <number> th st | units : b <number> e <number> e <number> l <number>,Auto Fire Alarm | 1550 N 115th St | Units: B6 E24 E31 L5
1869,NO,renault wins concessions in spain - french auto maker renault plans to hire additional workers and make new car mode . <repeat> <url>,Renault Wins Concessions in Spain - French auto maker Renault plans to hire additional workers and make new car mode... http://t.co/JSElmhas
1870,YES,breaking <allcaps> : fire crews responding to a <number> - alarm fire at the greentree apartments in skyway . q <number> has a news crew on the way .,BREAKING:  Fire crews responding to a 3-alarm fire at the Greentree Apartments in Skyway.  Q13 has a news crew on the way.
1871,NO,west midlands police latest to axe outsourcing plans : london <allcaps> -LRB- reuters -RRB- - britain 's west midlands police force ha . <repeat> <url>,West Midlands police latest to axe outsourcing plans: LONDON (Reuters) - Britain's West Midlands police force ha... http://t.co/DORHtXIj
1872,YES,"all these police cars , what 's going on ?","all these police cars, what's going on?"
1873,YES,fire crews continue to battle a fire at the greentree apartments in skyway . watch q <number> at <number> am for details . <url>,Fire crews continue to battle a fire at the Greentree Apartments in Skyway.  Watch Q13 at 4:30am for details. http://t.co/QMO6iPow
1874,NO,postbusiness | japan brands fend off rivals at china auto show : japan brands fend off rivals at china auto show . <repeat> <url>,PostBusiness| Japan brands fend off rivals at China auto show: Japan brands fend off rivals at China auto show... http://t.co/O6Zh5RIL
1875,YES,now on scene of this apartment fire . woman says she smelled smoke and started knocking on doors . details coming . <url>,Now on scene of this apartment fire. Woman says she smelled smoke and started knocking on doors. Details coming. http://t.co/IkmixJs0
1876,YES,crash sb <number> at <number> th in fife has all southbound lanes blocked <url>,Crash sb 5 at 54th in fife has all southbound lanes blocked http://t.co/HYNHONQB
1877,NO,kitsap co sheriffs office is investigating an officer involved shooting after a bremerton officer fired on a suspect after a traffic stop .,Kitsap Co Sheriffs office is investigating an officer involved shooting after a Bremerton  officer fired on a suspect after a traffic stop.
1878,YES,athens deputy prosecutor 's house damaged in explosion video : bomb disposal experts scour the scene after a mak . <repeat> <url>,Athens deputy prosecutor's house damaged in explosion  video: Bomb disposal experts scour the scene after a mak... http://t.co/27hfFznH
1879,NO,how to make money selling cars : how to make money selling cars by ron b.many people are into car dealership busi . <repeat> <url>,How to Make Money Selling Cars: How to Make Money Selling Cars by Ron B.Many people are into car dealership busi... http://t.co/0uPKAPKB
1880,YES,breaking <allcaps> : a bremerton officer fires on a suspect after an early morning traffic stop . no one was hit and the suspect is in custody .,BREAKING:  A Bremerton officer fires on a suspect after an early morning traffic stop.  No one was hit and the suspect is in custody.
1881,NO,kitsap co sheriff ofc : no one hit after bremerton police officer fires weapon at suspect .,Kitsap Co Sheriff Ofc: No one hit after Bremerton Police officer fires weapon at suspect.
1882,YES,back ups on sb <number> at <number> th with crash blocking all lanes <url>,Back ups on sb 5 at 54th with crash blocking all lanes http://t.co/Be9MSLdr
1883,YES,motor vehicle accident | <number> th av / union st | units : a <number>,Motor Vehicle Accident | 7th Av / Union St | Units: A25
1884,YES,all lanes blocked sb <allcaps> i <number> near <number> th ave e in tacoma for an accident . wsp <allcaps> says no major injuries and it will be cleared soon .,All lanes blocked SB I-5 near 54th Ave E in Tacoma for an accident. WSP says no major injuries and it will be cleared soon.
1885,YES,no major injuries in i <number> fife crash . tow trucks hooking up now -- scene should be cleared shortly via wsp <allcaps>,No major injuries in I-5 Fife Crash. Tow Trucks hooking up now-- scene should be cleared shortly via WSP
1886,NO,<number> jaguar xj <allcaps> a car im thankful for : full-size luxury sedans have long had a commanding presence on the road . <repeat> <url>,2013 Jaguar XJ  A Car Im Thankful For: Full-size luxury sedans have long had a commanding presence on the road... http://t.co/4XmKHc08
1887,NO,coca cola enters f <number> with burn brand and lotus - sao <allcaps> paulo <allcaps> -LRB- reuters -RRB- - coca cola will enter formula one with its burn . <repeat> <url>,Coca Cola enters F1 with burn brand and Lotus - SAO PAULO (Reuters) - Coca Cola will enter Formula One with its burn... http://t.co/LM7Zn7u8
