,label,tweet_cleaned,tweet_text
843,NO,we are early today so of course traffic is backed up due to a wreck,We are early today so of course traffic is backed up due to a wreck
844,NO,"scenes from the sorority house <number> since moving out of the original sorority house , we 're crashed with friends . <repeat> <url>","Scenes from the Sorority House 1.5: Since moving out of the original Sorority House, we're crashed with friends ... http://t.co/jjzssEJ9"
845,NO,report <allcaps> : fox news is taking karl rove off the air : new york 's gabriel sherman reports that fox news is scaling ba . <repeat> <url>,REPORT: Fox News Is Taking Karl Rove Off The Air: New York's Gabriel Sherman reports that Fox News is scaling ba... http://t.co/vM9hM8KE
846,YES,state route <number> e in shelby co crash multiple vehicles at mm <allcaps> <number> at <number> pm <allcaps> <number> / <number> est clear by <number> pm <allcaps> <number> / <number> -LRB- ct <allcaps>,State Route 385 E in Shelby Co Crash Multiple Vehicles at MM 1  at 2:30 PM 12/5 est clear by 2:50 PM 12/5 (CT
847,NO,a dancers life is full of bumps and bruises . <repeat> we just sit down recover and do it all over again ! -LCB- all <allcaps> the <allcaps> right <allcaps> moves <allcaps> -RCB-,A dancers life is full of bumps and bruises.....We just sit down recover and do it all over again!{ALL THE RIGHT MOVES}
848,NO,my arms have so many cuts and burns from working on cars .,My arms have so many cuts and burns from working on cars.
849,NO,i burned my finger making noodles . <repeat> burn like no other omg,I burned my finger making noodles .. Burn like no other omg
850,YES,investigators looking into fire damages at north memphis home <url>,Investigators looking into fire damages at North Memphis home http://t.co/g3KLM170
852,NO,breaking <allcaps> : terrence yarbrough has been found guilty on <number> of <number> sex trafficking charges . he was also found guilty of food stamp fraud . - ah,BREAKING: Terrence Yarbrough has been found guilty on 10 of 12 sex trafficking charges. He was also found guilty of food stamp fraud. -ah
853,NO,trade for pick up truck . -LRB- tipton co. -RRB- $ <number> im looking for a truck to trade for my car preferably <number> / <number> or <number> ton but . <repeat> <url>,Trade for pick up Truck. (Tipton Co.) $1: Im looking for a truck to trade for my car preferably 3/4 or 1 ton but... http://t.co/eb6zMcff
854,YES,germantown woman dies following weekend car crash : a <number> - year-old germantown woman died after car crash . <url>,Germantown woman dies following weekend car crash: A 35-year-old Germantown woman died after car crash. http://t.co/eXcZzdee
855,NO,breaking <allcaps> : t-rex convicted on <number> counts of child sex trafficking . i am overcome with joy that he will be locked away . <hashtag> justice <hashtag> protect <number>,BREAKING: T-Rex convicted on 10 counts of child sex trafficking. I am overcome with joy that he will be locked away. #justice #protect901
856,NO,what the hell is going on ? <number> in the afternoon on wednesday . <number> pm traffic conditions on all the roads .,What the hell is going on? 3:30 in the afternoon on Wednesday. 5pm traffic conditions on all the roads.
857,YES,neomemphis news : germantown woman dies following weekend car crash : a <number> - year-old germantown woman died . <repeat> <url> <hashtag> memphis,NeoMemphis News: Germantown woman dies following weekend car crash: A 35-year-old Germantown woman died... http://t.co/9SI6JIEc #memphis
858,NO,do n't got ta smoke i smoke enough for both of us,Don't gotta smoke I smoke enough for both of us
859,NO,the power of love . <repeat> a force from above . <repeat> cleaning my soul.flame on burn desire . <repeat> love with tongues of fire . <repeat> purge the soul . <repeat> make love your goal,The power of love..A force from above..Cleaning my soul.Flame on burn desire..Love with tongues of fire..Purge the soul..Make love your goal
860,YES,<number> bangladeshi garment workers died in factory fire after walmart refused to finance fire safety improvements <url> <hashtag> p <number>,100 Bangladeshi Garment Workers Died In Factory Fire After Walmart Refused To Finance Fire Safety Improvements http://t.co/FlAXFjUK #p2
861,YES,handcuffed high school student allegedly shoots self in back of police car <url>,Handcuffed high school student allegedly shoots self in back of police car http://t.co/6WA8So2K
862,NO,tryna beat dis rush hour traffic jam <hashtag> schuuuuur,Tryna beat dis rush hour traffic jam #schuuuuur
863,NO,getting my car worked on . <hashtag> janky <hashtag> car <hashtag> sucks,Getting my car worked on. #janky #car #sucks
864,NO,this guy in traffic is jamming so hard to simon & garfunkel . air drumming the steering wheel and everything . this is getting serious .,This guy in traffic is jamming so hard to Simon & Garfunkel. Air drumming the steering wheel and everything. This is getting serious.
865,NO,in my car on break drinking a soda thanking god for eathang,In my car on break drinking a soda thanking god for eathang
866,NO,smoke this smoke that . <repeat>,Smoke this smoke that........
867,NO,desoto on track for life-saving amphibious vehicle : desoto gets $ <number> no-match grant for an amphibious vehicle . <repeat> <url>,"DeSoto on track for life-saving amphibious vehicle: DeSoto gets $97,000, no-match grant for an amphibious vehicle... http://t.co/oeKQzZJk"
868,NO,my car sounds like i got some <number> s in the truck lol ayyyye,My car sounds like I got some 10s in the truck lol ayyyye
869,NO,everybody needs to bump that ludacris and usher rest of my life . <repeat> see if it relates <hashtag> bumps,Everybody needs to bump that Ludacris and Usher rest of my life.. see if it relates #bumps
870,NO,i do n't wan na smoke again until christmas break .,i don't wanna smoke again until christmas break.
871,NO,i 'm <hashtag> thetypetowrite lit with an inspiring light . the heat is hot and i guarantee the fire burns bright .,I'm #Thetypetowrite lit with an inspiring light. The heat is hot and I guarantee the fire burns bright.
872,NO,"recent cheerleading safety studies show cheer injury rates low , major injuries drastically reduced <url> <hashtag> sportssafety","Recent cheerleading safety studies show cheer injury rates low, major injuries drastically reduced http://t.co/NJdcnQzm #SportsSafety"
873,NO,"in brief : wife killed , husband injured in crash : a <number> - year-old woman died saturday morning in a car accident in . <repeat> <url>","In brief: Wife killed, husband injured in crash: A 35-year-old woman died Saturday morning in a car accident in... http://t.co/15f5X1zW"
874,NO,update <allcaps> : traffic congestion in miami-dade on floridas turnpike north from exit <number> sw <allcaps> <number> st to before bird rd.,UPDATE: Traffic congestion in Miami-Dade on Floridas Turnpike north from Exit 19 SW 120 St to before Bird Rd.
875,NO,i just saved a bunch of money on car insurance by switching . <repeat> my car into reverse and driving da hell away from the scene ! !,I just saved a bunch of money on car insurance by switching... my car into reverse and driving da hell away from the scene! !
876,NO,"my neighbor is a smoker who lives alone , but takes his smoke breaks outside . <repeat> on the phone . <repeat> outside my window . - _ <elong> -","My neighbor is a smoker who lives alone, but takes his smoke breaks outside.......on the phone.....outside my window. -___-"
877,NO,bullets fired make yo block see more chalk then a black board,Bullets fired make yo block see more chalk then a black board
878,NO,"on the road to riches , bitch i got road rage .","On the road to riches, bitch I got road rage ."
879,NO,there was a ghost . <repeat> in my car . right . in . my car . <hashtag> hal <hashtag> malcolminthemiddle,There was a ghost... In my car. Right. In. My car. #hal #malcolminthemiddle
881,NO,"i do n't even listen to the radio anymore . unless i 'm in the car , but even then i 'm usually bumping my beats . <url>","I don't even listen to the radio anymore. Unless I'm in the car, but even then I'm usually bumping my beats.http://t.co/THwd3RhN"
882,YES,crash blocking the right lane of sb <allcaps> <number> just off the flyover . <hashtag> memtraffic,Crash blocking the right lane of SB 240 just off the Flyover.  #memtraffic
883,NO,would like to point out the action in $ swhc <allcaps> today post earnings report . this is why i booked my small gains the other day before the eps <hashtag> .,Would like to point out the action in $SWHC today post earnings report.  This is why I booked my small gains the other day before the eps #.
884,NO,i need to clean out my car . you 'd think i was homeless and lived out of my car .,I need to clean out my car. You'd think I was homeless and lived out of my car.
885,NO,fire ant bites <hashtag> ouch,Fire ant bites #ouch
886,NO,i hope <allcaps> ya <allcaps> fire <allcaps> buu <allcaps> rrruurrnz ! i hope <allcaps> yer <allcaps> fire <allcaps> buuuurnz <allcaps> yeah <allcaps> !,I HOPE YA FIRE BUUrrrUuRrnz! I HOPE YER FIRE BUUUURNZ YEAH!
887,NO,leaked autopsy report reveals graphic details about notorious b.i.g. 's death : a never-before-seen autopsy report . <repeat> <url>,Leaked Autopsy Report Reveals Graphic Details About Notorious B.I.G.'s Death: A never-before-seen autopsy report... http://t.co/lMg2wUXh
888,NO,"festivus pole added to nativity scene : deerfield <allcaps> beach <allcaps> , fla. , - this year , a nativity scene in deerfield beach , f . <repeat> <url>","Festivus pole added to nativity scene: DEERFIELD BEACH, Fla.,- This year, a Nativity scene in Deerfield Beach, F... http://t.co/gqrIzmcz"
889,NO,"good morning everyone ! time saver traffic time ! wet weather & roadways , so please be careful.crash free is best . <smile> <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>","Good morning everyone! Time Saver Traffic time! Wet weather & roadways, so please be careful.Crash free is best. =) #WREG #MEMtraffic /MHon3"
890,NO,new years eve i aint doing shit but blazing . thats gon na be my last night blazing so i might as well blaze all that day .,New years eve  I aint doing shit but blazing. Thats gonna be my last night blazing so I might as well blaze all that day.
891,NO,chrysler forced to rehire workers who were fired for doing drugs during lunch breaks <url>,Chrysler forced to rehire workers who were fired for doing drugs during lunch breaks http://t.co/vBtHnbXG
892,NO,"let it snow , outside its cold , but the fires blazing so baby let it snow . ? <repeat>","Let it snow , outside its cold , but the fires blazing so baby let it snow . ?????"
893,NO,two <allcaps> mo <allcaps> hours <allcaps> . taking <allcaps> a break <allcaps> every <allcaps> <number> minutes <allcaps> . <repeat> one <allcaps> truck <allcaps> left <allcaps>,TWO MO HOURS. TAKING A BREAK EVERY 30 MINUTES .. ONE TRUCK LEFT
894,NO,dirty cop news : national police misconduct newsfeed daily recap <number> <number> <number> here are the <number> reports of police miscon . <repeat> <url>,Dirty Cop News: National Police Misconduct NewsFeed Daily Recap 12-7-12: Here are the 9 reports of police miscon... http://t.co/E7HkxV4W
895,NO,if you a nigga n u smoke weed plz get u a girl that smoke to . <repeat>,If you a nigga n u smoke weed plz get u a girl that smoke to...
896,NO,i dnt <allcaps> even <allcaps> smoke <allcaps> weed <allcaps> but <allcaps> if <allcaps> i had <allcaps> sum <allcaps> ill <allcaps> smoke <allcaps> the <allcaps> fuck <allcaps> out <allcaps> of <allcaps> that <allcaps> shit <allcaps>,I DNT EVEN SMOKE WEED BUT IF I HAD SUM ILL SMOKE THE FUCK OUT OF THAT SHIT
897,NO,glad i realize you ca n't fight fire with fire . <repeat>,Glad I realize you can't fight fire with fire....
898,NO,y i attempt to put out a small fire ? <repeat> with my fire extinguisher lol next time i will use water only sprayed a little and got dust everywhere,Y I attempt to put out a small fire ??with my fire extinguisher lol next time I will use water only sprayed a little and got dust everywhere
899,NO,took my mini grill and hooked it up to my car and now i 'm getting the weirdest looks from passing cars .,Took my mini grill and hooked it up to my car and now I'm getting the weirdest looks from passing cars.
900,NO,coffee break : memphis area homes sales rose <number> percent in november : coffee break <url>,Coffee Break: Memphis area homes sales rose 8.5 percent in November: Coffee Break http://t.co/nAzptqr3
901,NO,"buick park avenue fullyloader -LRB- hernando ms -RRB- $ <number> this is a very nice car , was own by one owner , this car was t . <repeat> <url>","Buick Park Avenue FullyLoader (hernando ms) $2300: This is a very nice car ,was own by one owner ,this car was t... http://t.co/kVjJ1mkq"
902,NO,"crack heads , please stop breaking into my car . in the last three weeks you have taken anything cool i have left . i promise .","Crack heads, please stop breaking into my car. In the last three weeks you have taken anything cool I have left. I promise."
903,NO,when she bust the windows out my car i called the police . <repeat> like a man of course .,When she bust the windows out my car I called the police...like a man of course.
904,NO,neomemphis news : memphis police department to meet with citizens thursday night : come meet the memphis police <url> <hashtag> memphis,NeoMemphis News: Memphis Police Department to meet with citizens Thursday night: Come meet the Memphis Police http://t.co/6kbhZaPy #memphis
905,NO,a new jersey gas station filled cars with jet fuel : drivers unknowingly filled up their cars with jet fuel yeste . <repeat> <url>,A New Jersey Gas Station Filled Cars With Jet Fuel: Drivers unknowingly filled up their cars with jet fuel yeste... http://t.co/BA0v89tV
906,YES,burglary suspect caught on video escaping and stealing police car : <number> - year-old darren porter was arrested on fri. . <repeat> <url>,Burglary Suspect Caught On Video Escaping And Stealing Police Car: 41-year-old Darren Porter was arrested on Fri... http://t.co/z0hPWNbM
907,NO,i be having too many car problems not to be car savvy,I be having too many car problems not to be car savvy
908,NO,"going to the drive-up atm <allcaps> in pj <allcaps> pants and fake crocs . so , ill probably get in a car accident .","Going to the drive-up ATM in PJ pants and fake Crocs. So, Ill probably get in a car accident."
909,NO,memphis police department to meet with citizens thursday night : come meet the memphis police <url>,Memphis Police Department to meet with citizens Thursday night: Come meet the Memphis Police http://t.co/J5BMGmbs
910,NO,kmsl yall today ah girl was getting in the car and she fell back out the car in front of the whole school <hashtag> it was so funny,Kmsl yall today ah girl was getting in the car and she fell back out the car in front of the whole school #It was so funny
911,NO,im glad i got auto start on my car i can warm my baby up from my bed if i want to,Im glad i got auto start on my car i can warm my baby up from my bed if i want to
912,YES,this <allcaps> car <allcaps> hit <allcaps> the <allcaps> fire <allcaps> hydrant <allcaps> and <allcaps> caught <allcaps> fire <allcaps> . <repeat> someone <allcaps> holiday <allcaps> altered <allcaps> <url>,THIS CAR HIT THE FIRE HYDRANT AND CAUGHT FIRE....SOMEONE HOLIDAY ALTERED http://t.co/fEcLsqGG
913,NO,fucking n da car n da police pull up <hashtag> letsmakeitawkward,Fucking n da car n da police pull up #LetsMakeItAwkward
914,NO,we found these car confessions pretty informative . do you have any car confessions you 'd like to share . <repeat> <url>,We found these car confessions pretty informative. Do you have any car confessions you'd like to share?... http://t.co/ATY4zIKs
915,NO,if there 's ice cream trucks in the summer then why is n't there starbucks trucks in the winter ? they should invest in that .,If there's ice cream trucks in the summer then why isn't there Starbucks trucks in the winter? They should invest in that.
916,NO,these lil bad asx kid just hit a police car with rocks haha,These lil bad asx kid just hit a police car with rocks haha
917,NO,"i crashed down , i tumbled , but i did not crumble.i got through all the pain.i was not built to break , i did n't know my own strength .","I crashed down,I tumbled, but I did not crumble.I got through all the pain.I was not built to break, I didn't know my own strength."
918,NO,i just tried to race a police car by the light . <repeat> i lost . <repeat> they take off too real . lol . <repeat>,I just tried to race a police car by the light..... I lost... They take off too real. Lol...
919,NO,holy smokes i forgot how hard it was to burn a calorie its time to <hashtag> getinshape,Holy smokes I forgot how hard it was to burn a calorie its time to #getinshape
920,NO,"report : managers at fannie , freddie earned $ <number> washington <allcaps> -LRB- ap <allcaps> -RRB- a government report finds median pay for . <repeat> <url>","Report: Managers at Fannie, Freddie Earned $200,000: WASHINGTON (AP)  A government report finds median pay for... http://t.co/FrpMAJtz"
921,NO,"* during a fight * bomb - break <allcaps> it <allcaps> up <allcaps> , break <allcaps> up <allcaps> it <allcaps> ! me - * pushes them * stfu <allcaps> , & ` dd let <allcaps> them <allcaps> nigga <allcaps> ' s fight <allcaps>","* During A Fight * Bomb -  BREAK IT UP , BREAK UP IT !  Me - * Pushes Them *  STFU , &'dd LET THEM NIGGA ' s FIGHT "
922,NO,it stings but at least it does n't burn .,It stings but at least it doesn't burn.
923,NO,hate when ppl tell me they dog do n't bite any <allcaps> dog <allcaps> with <allcaps> teeth <allcaps> bite <allcaps> !,Hate When Ppl Tell Me They Dog Don't Bite ANY DOG WITH TEETH BITE !
924,NO,private contractor fires millington library director : recently fired millington public library director brian miller . <repeat> <url>,Private contractor fires Millington library director: Recently fired Millington Public Library director Brian Miller... http://t.co/DhuUlDIS
925,NO,"<number> cheverolet truck -LRB- hernando , ms -RRB- $ <number> <number> cheverolet truck , <number> wheel drive , manual transmission , runs good . ca . <repeat> <url>","84 Cheverolet Truck (Hernando, Ms) $2600: 84 Cheverolet Truck, 4 wheel drive, manual transmission, runs good. Ca... http://t.co/s1PQpOzq"
926,NO,"lol just wait till this all crashes and burns , under extreme twitter scrutiny","Lol just wait till this all crashes and burns, under extreme twitter scrutiny"
927,NO,it a trip to me how people break the law get caught n say fucc the police,It a trip to me how people break the law get caught n say fucc the police
928,NO,"i 've been working my ass off these past <number> months . i 'm renting a car , packing my bags , and hitting the road thursday night .","I've been working my ass off these past 7 months. I'm renting a car, packing my bags, and hitting the road thursday night."
930,NO,iphone <number> baseband crash logs and iphone <number> camera crash logs . wonder if they could be of use to anyone,iPhone 5 baseband crash logs and iPhone 5 camera crash logs. Wonder if they could be of use to anyone
931,NO,got ta get yo # i got ta new # nshit,Gotta get yo # i gotta new # nshit
932,NO,need a smoke break .,Need a smoke break.
933,NO,i have n't received a block call in forever and somebody just called me blocked - __ -,I haven't received a block call in forever and somebody just called me blocked -__-
934,NO,"we buy junk cars and trucks i pay $ <number> more -LRB- ark , ten , mis -RRB- $ <number> we pay from $ <number> and up to $ <number> and even more f . <repeat> <url>","We Buy Junk Cars and Trucks I pay $25 More (Ark, Ten, Mis) $500: We pay from $200 and up to $500 and even more f... http://t.co/QtBJrry5"
935,NO,<hashtag> old <hashtag> batman <hashtag> goodnight <hashtag> longhair <hashtag> scene <hashtag> music <hashtag> instawork <hashtag> followme ? <hashtag> crap <hashtag> #### <url>,#old #batman #goodnight #longhair #scene #music #instawork #followme? #crap ##### http://t.co/6HtDic9S
936,NO,i smoke . <repeat> i drank i suppose to stop but i cant ! ima gentleman <allcaps> . <repeat> i love <allcaps> muffin <allcaps> . <repeat> and ima addicted to money <allcaps> cars <allcaps> and <allcaps> clothes <allcaps> ! <repeat>,I smoke.... I drank i suppose to stop but i cant! ima GENTLEMAN... I LOVE MUFFIN.... and ima addicted to MONEY CARS AND CLOTHES!!
937,NO,where is lil baby with that fire head & that fire dick . he know he a <hashtag> keeper,where is lil baby with that fire head & that fire dick. he know he a #keeper
938,NO,<number> jobs gone be a mf <allcaps> er but i need a car and furniture a.s.a.p if anybody know somebody selling a car let me know,2 jobs gone be a MFer but I need a car and furniture A.S.A.P if anybody know somebody selling a car let me know
939,NO,had great run today on trans-can highway in support of mckenzie overpass . almost beat one car stuck in the colwood crawl !,Had great run today on Trans-Can highway in support of McKenzie Overpass.  Almost beat one car stuck in the Colwood Crawl!
940,NO,good tuesday morning ! time saver traffic time ! no accidents or delays to report at this hour . stay safe out there ! <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Good Tuesday morning! Time Saver Traffic time! No accidents or delays to report at this hour. Stay safe out there! #WREG #MEMtraffic /MHon3
941,NO,buy junk cars up to <number> -LRB- memphis -RRB- $ <number> buy junk cars for <number> <number> with or without title top dollar give me try i . <repeat> <url>,buy junk cars up to 500 (memphis) $500: Buy junk cars for 200-500 with or without title top dollar give me try i... http://t.co/ALbFw5U9
942,NO,"breaking <allcaps> : treasury sells final aig <allcaps> shares , reports a $ <number> billion gain : just announced by the treasury . ------- . <repeat> <url>","BREAKING: Treasury Sells Final AIG Shares, Reports A $22.7 Billion Gain: Just announced by the Treasury. -------... http://t.co/XUJQhbgo"
943,YES,traffic : first crash of the morning on e. rollins and meadowbrook . no injuries reported . <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic: First crash of the morning on E. Rollins and Meadowbrook. No injuries reported. #WREG #MEMtraffic /MHon3
944,YES,traffic : injury crash on pleasant hill rd s / o shelby drive . <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic: Injury crash on Pleasant Hill Rd S/O Shelby Drive. #WREG #MEMtraffic /MHon3
945,YES,traffic : crash on shelby drive w / o hacks cross . <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic: Crash on Shelby Drive W/O Hacks Cross. #WREG #MEMtraffic /MHon3
946,YES,traffic <allcaps> : crashes on pleasant hill at shelby drive . shelby drive at hacks cross,TRAFFIC: Crashes on Pleasant Hill at Shelby Drive. Shelby Drive at Hacks Cross
947,NO,<number> silverado lt <allcaps> <number> hd <allcaps> <number> <number> wd <allcaps> nice truck -LRB- olive branch -RRB- $ <number> this truck is really nice . it has <number> mil . <repeat> <url>,2009 Silverado  LT 2500HD 6.0 2WD nice truck  (Olive Branch) $6950: This truck is really nice. It has 205000 mil... http://t.co/JT0jeQno
948,YES,traffic : injury crash - car struck a utility pole on tutwiler e / o highland ! <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic: Injury crash - car struck a utility pole on Tutwiler e/o Highland! #WREG #MEMtraffic /MHon3
949,YES,traffic <allcaps> : injury crash on highland at tutwiler,TRAFFIC: Injury crash on Highland at Tutwiler
950,YES,traffic : crash in arlington on houston levee s / o us <allcaps> <number> ! <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic: Crash in Arlington on Houston Levee s/o US 64! #WREG #MEMtraffic /MHon3
951,YES,traffic <allcaps> : crash on houston levee rd. at u.s. <number>,TRAFFIC: Crash on Houston Levee Rd. at U.S. 64
952,NO,is anyone else getting <number> error message when visiting my site . seems to be working for me and im getting traffic but someone reported issue,is anyone else getting 403 error message when visiting my site. Seems to be working for me and Im getting traffic but someone reported issue
953,NO,traffic update <allcaps> : pleasant hill and shelby dr crash cleared <allcaps> . <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic UPDATE: Pleasant Hill and Shelby Dr crash CLEARED. #WREG #MEMtraffic /MHon3
954,YES,crash involving a mata <allcaps> bus on lamar at hugenot <number> lanes of traffic are blocked . <repeat> mpd <allcaps> directing traffic . <hashtag> memtraffic,Crash involving a MATA bus on Lamar at Hugenot....3 lanes of traffic are blocked...MPD directing traffic.  #memtraffic
955,YES,crash on union east of mclean . <repeat> most of the traffic on lamar at hugenot is blocked . mpd <allcaps> diverting traffic in the area . <hashtag> memtraffic,Crash on Union east of McLean....most of the traffic on Lamar at Hugenot is blocked.  MPD diverting traffic in the area.  #memtraffic
956,YES,traffic : crash on union e / o mclean . mpd <allcaps> diverting traffic due to lamar and hugenot being blocked . <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic: Crash on Union e/o McLean. MPD diverting traffic due to Lamar and Hugenot being blocked. #WREG #MEMtraffic /MHon3
957,YES,watch out for wrecks reported on raines at millbranch and out in cordova on cordova rd at country village dr. <hashtag> memtraffic,Watch out for wrecks reported on Raines at Millbranch and out in Cordova on Cordova Rd at Country Village Dr.  #memtraffic
958,NO,former florida police officer scheduled for execution : a former florida police officer is scheduled to be executed . <repeat> <url>,Former Florida police officer scheduled for execution: A former Florida police officer is scheduled to be executed... http://t.co/beynsraJ
959,YES,crash on wb <allcaps> <number> at <number> right as you come down off the flyover blocking the right lane . <hashtag> memtraffic,Crash on WB 40 at 240 right as you come down off the Flyover blocking the right lane.  #memtraffic
961,NO,<number> = lowest us <allcaps> traffic fatalities in <number> years . <number> = tn <allcaps> highway fatalities on the rise : <number> so far with <number> days to go . drive safely .,2011 = lowest US traffic fatalities in 60 years.  2012 = TN highway fatalities on the rise: 952 so far with 21 days to go. Drive Safely.
964,NO,incident and arrest reports <url> <hashtag> jordandavis,Incident and Arrest Reports http://t.co/GIwlEjDC #JordanDavis
965,NO,"special : ultimate smoked turkey melt : smoked pancetta turkey & gruyere cheese , bacon , lettuce , tomato & gourmaise on wheat toast . $ <number>","Special: Ultimate Smoked Turkey Melt: smoked Pancetta turkey & Gruyere cheese, bacon, lettuce, tomato & Gourmaise on wheat toast. $6.99"
966,NO,"<number> grand marquis -LRB- oakland , tn -RRB- $ <number> front end damage as seen in the pics . the damage appears to only be cosm . <repeat> <url>","2001 Grand Marquis (oakland, tn) $1800: Front end damage as seen in the pics. The damage appears to only be cosm... http://t.co/hlwFnuYP"
967,YES,crime <allcaps> report <allcaps> : police seek masked suspect in robbery of whitehaven title lender : police are searching for a man in . <repeat> <url>,CRIME REPORT: Police seek masked suspect in robbery of Whitehaven title lender: Police are searching for a man in... http://t.co/9OxeBLzB
968,NO,"niggas be wantin ' bad bitches ! hustle ' & d break bread , good head great sex , car . but they slawed out in all <allcaps> the above ! fuck outta here .","Niggas be wantin' Bad Bitches ! Hustle '&d break bread , Good Head great sex, car . But they slawed out in ALL the above ! Fuck outta here ."
969,YES,neomemphis news : crime <allcaps> report <allcaps> : police seek masked suspect in robbery of whitehaven title lender : police . <repeat> <url> <hashtag> memphis,NeoMemphis News: CRIME REPORT: Police seek masked suspect in robbery of Whitehaven title lender: Police... http://t.co/ujtmwEH3 #memphis
970,YES,news <allcaps> : crime <allcaps> report <allcaps> : police seek masked suspect in robbery of whitehaven title lender <url>,NEWS: CRIME REPORT: Police seek masked suspect in robbery of Whitehaven title lender http://t.co/xMVUG2Qs
971,NO,<number> c <number> chevy truck -LRB- memphis tn . -RRB- $ <number> new motor and trans restored truck call <number> for more info . <url>,70 c-10 chevy truck (memphis tn.) $6500: New motor and trans restored truck call 9018705523 for more info. http://t.co/eppdRjTF
972,NO,i wonder if it was a trend for people to get hit by cars would one of you mfs let me run y' all over with my car ? <repeat>,I wonder if it was a trend for people to get hit by cars would one of you mfs let me run y'all over with my car ????????
973,NO,sow not cool : <number> - pound pot-bellied pig left inside stolen vehicle in ohio : police responding to a report of an . <repeat> <url>,Sow not cool: 250-pound pot-bellied pig left inside stolen vehicle in Ohio: Police responding to a report of an... http://t.co/8aVPyTky
974,NO,break every chain . <repeat> break every chain !,Break every chain...break every chain!
975,YES,injury crash on sb <allcaps> germantown pkwy at fischer steele . <repeat> expect delays . <hashtag> memtraffic,Injury crash on SB Germantown Pkwy at Fischer Steele....expect delays.  #memtraffic
976,NO,mane this nigga got more dents then a wrecked car lmao,Mane this nigga got more dents then a wrecked car lmao
977,YES,injury crash at holmes and crumpler . <repeat> midtown crash on eb <allcaps> union at union extended . <hashtag> memtraffic,Injury crash at Holmes and Crumpler....Midtown crash on EB Union at Union Extended.  #memtraffic
978,NO,<number> % of my lunch breaks are spent in my vehicle . <repeat>,95% of my lunch breaks are spent in my vehicle .....
979,NO,currently working on a fire ass song ! <repeat> now i just need a fire ass feature to seal the deal,Currently working on a fire ass song!!!  now i just need a fire ass feature to seal the deal
980,YES,my grandmother got in a wreck and totaled her car this morning . she 's in the hospital right now . please pray for her . please . <hashtag> mayshebeok,My grandmother got in a wreck and totaled her car this morning. She's in the hospital right now. Please pray for her. Please. #mayshebeok
981,NO,let 's burn some trees ian talking bout smoking but literally burn some trees,Let's burn some trees Ian talking bout smoking but literally burn some trees
982,NO,"<number> maxima <number> obo ! <repeat> -LRB- memphis tn -RRB- $ <number> car will crank car runs good , but needs transmission body in good shap . <repeat> <url>","98 maxima 1650 Obo!!! (Memphis Tn) $1650: Car Will Crank car runs good, But needs transmission Body in good shap... http://t.co/BUIMNk5r"
983,NO,<number> chevy truck xtra cab clean -LRB- jackson ms -RRB- $ <number> <number> chevy <number> xtra cab long bed truck . it has a <number> v <number> runs go . <repeat> <url>,91 Chevy Truck Xtra Cab clean (Jackson Ms) $2300: 91 Chevy 1500 Xtra cab long bed truck. It has a 350 V8 runs go... http://t.co/g3B0zYXZ
984,NO,my wrecked life is wrecking my writing <url> <hashtag> art,My Wrecked Life is Wrecking My Writing http://t.co/nOnqtnMp #Art
985,NO,we going to get dis money we just in a traffic jam .,We going to get dis money we just in a traffic jam.
986,NO,"<hashtag> myfavoritemoviequote - it 's not how you stand by your car , it 's how you race your car . <hashtag> fastandfurious","#MyFavoriteMovieQuote - It's not how you stand by your car, it's how you race your car. #FastAndFurious"
987,YES,injury crash in east memphis reported on poplar at massey . <hashtag> memtraffic,Injury crash in East Memphis reported on Poplar at Massey.  #memtraffic
988,NO,"on da road <number> riches hopin ion crash kuz um speedn , prayn nobody get n mi way kuz um n mi own lane n if u cross me it will b road kill !","On da Road 2 Riches hopin ion crash kuz um speedn, prayn nobody get n mi way kuz um n mi own lane n if u cross me it will b road kill!"
989,NO,"if you 're also tired of your suburban teenage ass being oppressed by the police , repeat this mantra : fuck da police . lol","If you're also tired of your suburban teenage ass being oppressed by the police, repeat this mantra: fuck da police. lol"
990,NO,"obit <allcaps> : college educator helped shape police , policing in memphis <url>","OBIT: College educator helped shape police, policing in Memphis http://t.co/eYGwNRrK"
991,YES,bumping while in traffic . for the car next to me getting crunk,Bumping while in traffic. For the car next to me getting crunk
