,tweet id, tweet, label,tweet_cleaned
8413,'327192011184668672',"RT @patty_bray: Days after fatal explosion, Rick Perry tries to lure businesses to Texas for its weak regulations http://t.co/eL2B8tkQvS vi",on-topic,"rt <allcaps> <user> : days after fatal explosion , rick perry tries to lure businesses to texas for its weak regulations <url> vi"
8414,'325113480938127360',Massive drill scheduled in Texas just before the West Tx explosion http://t.co/BGdjo6wPJj,on-topic,massive drill scheduled in texas just before the west tx explosion <url>
8415,'324710212600725504',"RT @DFWscanner: West, TX Explosion *UPDATE - The image on a hill with a park bench in front is FAKE.",on-topic,"rt <allcaps> <user> : west , tx <allcaps> explosion * update <allcaps> - the image on a hill with a park bench in front is fake <allcaps> ."
8417,'324981951385710592',"RT @bruce_arthur: Uh, yeah RT @ChrisMottram: Holy shit, this video of the Texas plant explosion is crazy (via @BrianMFloyd): http://t.co/70",on-topic,"rt <allcaps> <user> : uh , yeah rt <allcaps> <user> : holy shit , this video of the texas plant explosion is crazy -LRB- via <user> <smile> <url>"
8418,'324711176325963778',RT @brandantl: I think this is the explosion on the earthquake sensor for #waco #texas fertilizer explosion. see the long wave? http://t ...,on-topic,rt <allcaps> <user> : i think this is the explosion on the earthquake sensor for <hashtag> waco <hashtag> texas fertilizer explosion . see the long wave ? <url> . <repeat>
8420,'324962615858171904',West Texas plant's EPA report has a very mild worst case scenario http://t.co/SfDKIWAACO via @slate #p2,on-topic,west texas plant 's epa <allcaps> report has a very mild worst case scenario <url> via <user> <hashtag> p <number>
8421,'324990887828520960',"This week is crazy, Boston Bombing, Texas plant explosion, Toxicated letter sent to Obama, a bomb near Wayne State",on-topic,"this week is crazy , boston bombing , texas plant explosion , toxicated letter sent to obama , a bomb near wayne state"
8422,'324873646860537857',RT @PatrickPower1: #BruinsFam pray for Texas ... an explosion in a fertilizer plant killed 15 beautiful souls and injured many more.,on-topic,rt <allcaps> <user> : <hashtag> bruinsfam pray for texas . <repeat> an explosion in a fertilizer plant killed <number> beautiful souls and injured many more .
8423,'324733253284151296',RT @LTLV613: RT @NewsBreaker: BREAKING: Stunning photo of apartment near explosion in #West Texas - @roncorning http://t.co/93CoKWa1a7,on-topic,rt <allcaps> <user> : rt <allcaps> <user> : breaking <allcaps> : stunning photo of apartment near explosion in <hashtag> west texas - <user> <url>
8424,'324819625831460865',RT @RawFurb: lets start conspiracies about texas explosion,on-topic,rt <allcaps> <user> : lets start conspiracies about texas explosion
8425,'324738325330161665',RT @YourAnonNews: Dallas News is reporting that 133 people inside nursing home at time of explosion. Live video at:  http://t.co/PRqO4vi1Wf,on-topic,rt <allcaps> <user> : dallas news is reporting that <number> people inside nursing home at time of explosion . live video at : <url>
8426,'324993949922127872',#westexplosion TX DPS says search and rescue still underway.  Exact fatality count still not prepared. #WestTX #West #Explosion #Waco #Texas,on-topic,<hashtag> westexplosion tx <allcaps> dps <allcaps> says search and rescue still underway . exact fatality count still not prepared . <hashtag> westtx <allcaps> <hashtag> west <hashtag> explosion <hashtag> waco <hashtag> texas
8431,'324756223830413312',"RT @NBCDFW: Image sent to isee@nbcdffw.com by Debbie Henry - said was taken by apartment tenant, after #westexplosion http://t.co/PVkO9m3HIn",on-topic,"rt <allcaps> <user> : image sent to isee <user> . com by debbie henry - said was taken by apartment tenant , after <hashtag> westexplosion <url>"
8432,'324760082497818624',feel bad for those that were killed or hurt by that explosion in texas,on-topic,feel bad for those that were killed or hurt by that explosion in texas
8433,'324750339465170944',#burque #news Texas fertilizer plant blast: Dozens feared dead: A massive explosion at a fer... http://t.co/jZ52gPclW6 #albuquerque #now,on-topic,<hashtag> burque <hashtag> news texas fertilizer plant blast : dozens feared dea <smile> a massive explosion at a fer . <repeat> <url> <hashtag> albuquerque <hashtag> now
8434,'324717974097375232',"@TrentShelton @CNN: Explosion hits fertilizer plant north of Waco, Texas. Dozens hurt. http://t.co/XgoRCypPKd",on-topic,"<user> <user> : explosion hits fertilizer plant north of waco , texas . dozens hurt . <url>"
8435,'326550026740436993',Calls capture terror of Texas plant explosion: State and federal investigators continued combing the site Mond... http://t.co/qgFcdqO9t2,on-topic,calls capture terror of texas plant explosion : state and federal investigators continued combing the site mond . <repeat> <url>
8436,'325102305047371776',"Explosion At Texas Plant Renews Concerns About State Environmental Agency: By Elena Craft, PhDSource:... http://t.co/9Id2BKLzPG",on-topic,"explosion at texas plant renews concerns about state environmental agency : by elena craft , phds <allcaps> ource : . <repeat> <url>"
8437,'324708902702837761',Multiple casualties in Texas fertilizer plant explosion - reports http://t.co/gqBpCV0tLv,on-topic,multiple casualties in texas fertilizer plant explosion - reports <url>
8439,'324741119994904576',The explosion in Texas was big af o:,on-topic,the explosion in texas was big af o :
8440,'325412262561058816',"Deadly explosion, fire rip through Texas fertilizer plant at http://t.co/MG4FIB3khP",on-topic,"deadly explosion , fire rip through texas fertilizer plant at <url>"
8442,'324725535387312128',@saucyzarry http://t.co/KNbEmWcyu0 ditto man I love here,off-topic,<user> <url> ditto man i love here
8443,'326546787089387521',"Be #BostonStrong:  Remember the residents of West, Texas.  #WestTX  #West  #Texas",on-topic,"be <hashtag> bostonstrong : remember the residents of west , texas . <hashtag> westtx <allcaps> <hashtag> west <hashtag> texas"
8446,'324731992769982465',"CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas  :(    http://t.co/9wCNu2IE4Y",on-topic,"caught <allcaps> on <allcaps> camera <allcaps> : fertilizer plant explosion near waco , texas <sadface> <url>"
8447,'325061773956898816',Man who finished Boston Marathon seconds before bombing witnesses Texas explosion days later http://t.co/1SHNKFEBru,on-topic,man who finished boston marathon seconds before bombing witnesses texas explosion days later <url>
8451,'324713811460370432',"Explosion, injuries reported at fertilizer plant near Waco in West, Texas http://t.co/ET7b2IWY1P",on-topic,"explosion , injuries reported at fertilizer plant near waco in west , texas <url>"
8452,'324774525248077824',RT @nickelsforNick: Watch this shit!@Zilliamson: Crazy video of the explosion that happened in #WestTX today http://t.co/H3HFnczMkv,on-topic,rt <allcaps> <user> : watch this shit ! <user> : crazy video of the explosion that happened in <hashtag> westtx <allcaps> today <url>
8453,'325199233345024001',RT @ITSMRHOODSTAR: Boston bombing and Texas explosion 24 hrs apart?,on-topic,rt <allcaps> <user> : boston bombing and texas explosion <number> hrs apart ?
8454,'326413754860457984',"Mayor Pro Tem: Be assured, West is safe. #westexplosion",on-topic,"mayor pro tem : be assured , west is safe . <hashtag> westexplosion"
8455,'325007110855331840',RT @billboard: Willie Nelson prays for site of Texas explosion: My backyard all my life  http://t.co/mz15IsNTFs,on-topic,rt <allcaps> <user> : willie nelson prays for site of texas explosion : my backyard all my life <url>
8457,'324718109254619137',"May God help those people in the fertilizer plant explosion near Waco, Tx .",on-topic,"may god help those people in the fertilizer plant explosion near waco , tx ."
8458,'324739631629365249',"Video of the fertilizer plant explosion (Waco, TX)70+ killed, numbers to rise overnightVIEWER DISCRETION ADVISED:http://t.co/5equBN4Q7B",on-topic,"video of the fertilizer plant explosion -LRB- waco , tx <allcaps> -RRB- <number> + killed , numbers to rise overnightviewer <allcaps> discretion <allcaps> advise <allcaps> <smile> <url>"
8463,'325610587855917057',HYPOCRITE! MT @HuffingtonPost Ted Cruz asks for federal aid for Texas explosion but voted against federal Sandy aid. http://t.co/G11g3BPDG2,on-topic,hypocrite <allcaps> ! mt <allcaps> <user> ted cruz asks for federal aid for texas explosion but voted against federal sandy aid . <url>
8465,'324942913966587905',This explosion is unreal Texas plant explosion - full footage http://t.co/MLJ69yeeWw,on-topic,this explosion is unreal texas plant explosion - full footage <url>
8467,'324801949377630208',RT @YourAnonNews: OSHA online records show no federal inspections of #West Fertilizer Co. in the past 5 yrs near #Waco via  @RandyLeeLof ...,on-topic,rt <allcaps> <user> : osha <allcaps> online records show no federal inspections of <hashtag> west fertilizer co. in the past <number> yrs near <hashtag> waco via <user> . <repeat>
8470,'325051043601866752',Praying for the people involved with the west Texas explosion,on-topic,praying for the people involved with the west texas explosion
8471,'324782396157345792',"RT @Tjmac1997: America have had one awful week, first Boston, now this explosion in Texas #RIP #PrayForTheInjured",on-topic,"rt <allcaps> <user> : america have had one awful week , first boston , now this explosion in texas <hashtag> rip <allcaps> <allcaps> <hashtag> prayfortheinjured"
8472,'324770639904919552',RT @marioxs: My thoughts and paryers go out to all those people affected by the explosion in #WestTX. So tragic.... #prayforwest,on-topic,rt <allcaps> <user> : my thoughts and paryers go out to all those people affected by the explosion in <hashtag> westtx <allcaps> . so tragic . <repeat> <hashtag> prayforwest
8473,'324874882716401665',RT @tndunn13: Skip happy hour today and use that money to help our neighbors. Donations needed #WestTx http://t.co/0Mvnyq5Ige,on-topic,rt <allcaps> <user> : skip happy hour today and use that money to help our neighbors . donations needed <hashtag> westtx <url>
8474,'324731094203265024',"RT @nbcnightlynews: LIVE NOW: Coverage of massive explosion at fertilizer plant in West, Texas (via @NBCDFW) http://t.co/L4WXB9NN1E",on-topic,"rt <allcaps> <user> : live <allcaps> now <allcaps> : coverage of massive explosion at fertilizer plant in west , texas -LRB- via <user> -RRB- <url>"
8475,'324746602130575361',"RT @UPI: ALERT: At least two dead in fertilizer plant explosion in West, Texas |  http://t.co/yiFO1Vz0gE",on-topic,"rt <allcaps> <user> : alert <allcaps> : at least two dead in fertilizer plant explosion in west , texas | <url>"
8476,'324820285629018112',"Wow. Thoughts are with those in West, TX. Fertilizer plant explosion registered as a 2.1 seismic event by the USGS. Cant imagine.",on-topic,"wow . thoughts are with those in west , tx <allcaps> . fertilizer plant explosion registered as a <number> seismic event by the usgs <allcaps> . cant imagine ."
8477,'324726544826241024',Multiple casualties in Texas fertilizer plant explosion (PHOTOS)  RT USA http://t.co/IRqx1agMq9,on-topic,multiple casualties in texas fertilizer plant explosion -LRB- photos <allcaps> -RRB- rt <allcaps> usa <allcaps> <url>
8478,'324878826293325825',Crazy video of the explosion in Texas!!https://t.co/vTsK8YjBNF #Pray4Texas,on-topic,crazy video of the explosion in texas ! <repeat> <url> <hashtag> pray <number> texas
8479,'324717575403622401',@HilEvans83 there's been an explosion at a Texas fertilizer plant...I bet it's a hoax and government set up.,on-topic,<user> there 's been an explosion at a texas fertilizer plant . <repeat> i bet it 's a hoax and government set up .
8482,'324735925257138176',"RT @KJAlbert: The accidental fertilizer plant explosion outside of Waco,TX tonight is going to end with a far worse outcome than the Att ...",on-topic,"rt <allcaps> <user> : the accidental fertilizer plant explosion outside of waco , tx <allcaps> tonight is going to end with a far worse outcome than the att . <repeat>"
8483,'324878917599109121',"RT @CNNWriters: #WestTX blast kills his dog &amp; levels home. Volunteer (read, unpaid) fireman still runs to fire. By @HollyYanCNN: htt ...",on-topic,"rt <allcaps> <user> : <hashtag> westtx <allcaps> blast kills his dog & levels home . volunteer -LRB- read , unpaid -RRB- fireman still runs to fire . by <user> : htt . <repeat>"
8484,'324710646241431552',"RT @jakeacarpenter: Hospital told to anticipate 100 people with injuries after West, TX fertilizer plant explosion, Hospital CEO tells # ...",on-topic,"rt <allcaps> <user> : hospital told to anticipate <number> people with injuries after west , tx <allcaps> fertilizer plant explosion , hospital ceo <allcaps> tells # . <repeat>"
8485,'324718902124900352',"Explosion in Texas today. Y'all the end is coming, I don't care what anyone says. http://t.co/kpjoi0o9rl",on-topic,"explosion in texas today . y' all the end is coming , i do n't care what anyone says . <url>"
8486,'324728322540068864',"ANNOUNCEMENT: We're organizing a benefit for the victims of the explosion in #West, TX. Details on blog tomorrow. They need all of our help!",on-topic,"announcement <allcaps> : we 're organizing a benefit for the victims of the explosion in <hashtag> west , tx <allcaps> . details on blog tomorrow . they need all of our help !"
8487,'324733593601589249',Live television feed from Waco https://t.co/QlEYD34R5z,on-topic,live television feed from waco <url>
8489,'327500246236147712',RT @KRLD: The #WestTx Fallen Firefighters Memorial service is underway http://t.co/fFI2Pg55SJ @CBS11 @cbsdfw http://t.co/089xcDBawd,on-topic,rt <allcaps> <user> : the <hashtag> westtx fallen firefighters memorial service is underway <url> <user> <user> <url>
8490,'325295819588788224',"#Texas Fertilizer Plant Explosion Raises Inspection, Safety Concerns http://t.co/NEa32UKpQM #westtexas",on-topic,"<hashtag> texas fertilizer plant explosion raises inspection , safety concerns <url> <hashtag> westtexas"
8491,'324740989656920065',RT @KFOX14 See photos of fertilizer plant explosion in #WestTX http://t.co/BlGtJAyQen   http://t.co/QjFp7dfl5l,on-topic,rt <allcaps> <user> see photos of fertilizer plant explosion in <hashtag> westtx <allcaps> <url> <url>
8492,'325139560302538752',"Man. Boston marathon bombing, West TX plant explosion, shoot out at MIT, and the week isn't even over.",on-topic,"man . boston marathon bombing , west tx <allcaps> plant explosion , shoot out at mit <allcaps> , and the week is n't even over ."
8495,'324905096506920961',@CEP_Observer Speed of sound is 5 seconds for every 1 mile.  #WestTX,off-topic,<user> speed of sound is <number> seconds for every <number> mile . <hashtag> westtx <allcaps>
8496,'324837477502304257',RT @FM96Ktown: Man and daughter catch the plant explosion in Texas on tape. Watch for at least 30 seconds. Scary. https://t.co/IXS85eq8qn!,on-topic,rt <allcaps> <user> : man and daughter catch the plant explosion in texas on tape . watch for at least <number> seconds . scary . <url> !
8497,'324735183750303744',Waco texas fertilizer plant explosion..,on-topic,waco texas fertilizer plant explosion . <repeat>
8499,'324800765615026177',RT @Channel4News: Widespread destruction and an estimated 100 people injured in Waco blast http://t.co/j3EgmNik4g #C4news,on-topic,rt <allcaps> <user> : widespread destruction and an estimated <number> people injured in waco blast <url> <hashtag> c <number> news
8501,'324734535117987840',"@LifeAsBros: Video of explosion in West, Texas http://t.co/kTqFFA6PgU #PrayForTexas holy shit........",on-topic,"<user> : video of explosion in west , texas <url> <hashtag> prayfortexas holy shit . <repeat>"
8502,'325765756014977025',A farmer's perspective on the Texas fertilizer explosion http://t.co/xghDth3DS0,on-topic,a farmer 's perspective on the texas fertilizer explosion <url>
8503,'324926400165445632',RT @DRUDGE_REPORT: Texas Rocked By Fertilizer Plant Explosion... http://t.co/z2tlP3fMGT,on-topic,rt <allcaps> <user> : texas rocked by fertilizer plant explosion . <repeat> <url>
8504,'324748723253035009',RT @DMarcheskie: http://t.co/8qXIgnVINZ Texas plant explosion caught on camera. Chilling.,on-topic,rt <allcaps> <user> : <url> texas plant explosion caught on camera . chilling .
8506,'324959916114722816',"Okay, this hits too close to home. I've had enough of these idiots.  http://t.co/g6RxfzZhib via @heavysan",off-topic,"okay , this hits too close to home . i 've had enough of these idiots . <url> via <user>"
8508,'324748207819214849',RT @Joe_Covey: Huge Explosion in Central Texas; Multiple Injuries Reported (Updates: 60 to 70 Dead) http://t.co/Alq2uyMOhP via @PJMedia_com,on-topic,rt <allcaps> <user> : huge explosion in central texas ; multiple injuries reported -LRB- updates : <number> to <number> dead -RRB- <url> via <user>
8509,'327841905884925952',"@nocleverhandle @iowahawkblog Texas City explosion 1947 http://t.co/DRe9tchB3J we have improved but like spaceflight,there is no perefection",on-topic,"<user> <user> texas city explosion <number> <url> we have improved but like spaceflight , there is no perefection"
8510,'324696593888583680',PHOTO FROM FERTILIZER PLANT EXPLOSION IN TEXAS: Many homes on fire including a middle school. Many people trapped http://t.co/Zfe8WdNBkW,on-topic,photo <allcaps> from <allcaps> fertilizer <allcaps> plant <allcaps> explosion <allcaps> in <allcaps> texas <allcaps> : many homes on fire including a middle school . many people trapped <url>
8512,'324969384042983424',RT @AP: AP VIDEO: Senator John Cornyn of Texas speaks about the heroism of some who responded to a Texas explosion: http://t.co/BX1m7b0z ...,on-topic,rt <allcaps> <user> : ap <allcaps> video <allcaps> : senator john cornyn of texas speaks about the heroism of some who responded to a texas explosion : <url> . <repeat>
8513,'324863701272391683',"RT @SlaterTrout: Another explosion?!? This time in Waco, Texas. 60 people dead. This is to much, what is happening in this country  #pr ...",on-topic,"rt <allcaps> <user> : another explosion ? <repeat> this time in waco , texas . <number> people dead . this is to much , what is happening in this country <hashtag> pr . <repeat>"
8514,'325456460903493632',I think the nation is going to be grateful when this week is over! #BostonMarathon #WestTX #MITshooting #Watertown,on-topic,i think the nation is going to be grateful when this week is over ! <hashtag> bostonmarathon <hashtag> westtx <allcaps> <hashtag> mit <allcaps> shooting <hashtag> watertown
8516,'324760971597987840',Texas Town Leveled After Deadly Fertilizer Plant Explosion! Numerous Fatalities Feared! http://t.co/GC7Iqu1ZOl,on-topic,texas town leveled after deadly fertilizer plant explosion ! numerous fatalities feared ! <url>
8519,'326824298155216896',Famed EPA Whistleblower Hits Media Coverage of 'Criminal' Texas Plant Explosion | The Nation http://t.co/GLzaJiDktn,on-topic,famed epa <allcaps> whistleblower hits media coverage of ` criminal ' texas plant explosion | the nation <url>
8520,'324897911181828096',RT @SplashTomDaley: My Prayers and thoughts go out to all the victims and people affected by the Texas Explosion Heart go's out to them  ...,on-topic,rt <allcaps> <user> : my prayers and thoughts go out to all the victims and people affected by the texas explosion heart go 's out to them . <repeat>
8521,'324724749664137216',A MAN OF ROCHDALE Explosion at Texas fertiliser plant: Many people are reported injured wit... http://t.co/8IEeXO9tFY #rochdale #heywood,on-topic,a man <allcaps> of <allcaps> rochdale <allcaps> explosion at texas fertiliser plant : many people are reported injured wit . <repeat> <url> <hashtag> rochdale <hashtag> heywood
8523,'324727131865235457',"RT @NewsBreaker: BREAKING: KWTV: 5 people are dead following West Texas fertilizer plant explosion; dozens more injured, some critical http",on-topic,"rt <allcaps> <user> : breaking <allcaps> : kwtv <allcaps> : <number> people are dead following west texas fertilizer plant explosion ; dozens more injured , some critical http"
8524,'324745184241917952',I am in Texas and didn't hear about the explosion till just now....,on-topic,i am in texas and did n't hear about the explosion till just now . <repeat>
8525,'324749346375622657',Praying for #WestTX tonight may his be with everyone going through this awful explosion!,on-topic,praying for <hashtag> westtx <allcaps> tonight may his be with everyone going through this awful explosion !
8526,'324832050483978242',RT @stratfordbeyond: There was an explosion in Texas? Oh my god what is happening to the world?,on-topic,rt <allcaps> <user> : there was an explosion in texas ? oh my god what is happening to the world ?
8527,'324881427978133504',"RT @KeithJonesNBC10: Looting reported following massive explosion in West, TX. 15 feared dead, at least 160 injured, via #NBC10 @NBCDFW: ...",on-topic,"rt <allcaps> <user> : looting reported following massive explosion in west , tx <allcaps> . <number> feared dead , at least <number> injured , via <hashtag> nbc <allcaps> <number> <user> : . <repeat>"
8528,'324914467194429440',"RT @TobyKeithMusic: Thinking of those affected in the plant explosion in West, Texas. - Team Toby#prayers",on-topic,"rt <allcaps> <user> : thinking of those affected in the plant explosion in west , texas . - team toby <hashtag> prayers"
8531,'324760308319137792',"@ATXChristina: Dear National Media: West, Texas is different than west Texas. #WestTX heres a diagram http://t.co/2HjsZH2UZ8",on-topic,"<user> : dear national media : west , texas is different than west texas . <hashtag> westtx <allcaps> heres a diagram <url>"
8533,'324750523909672961',WATCH: West Texas Explosion http://t.co/Lp91sCLF9Q via @BreitbartNews,on-topic,watch <allcaps> : west texas explosion <url> via <user>
8534,'324750230576832512',RT @digg: The Texas fertilizer plant explosion caught on tape: http://t.co/XTnbyZ885v,on-topic,rt <allcaps> <user> : the texas fertilizer plant explosion caught on tape : <url>
8535,'324725364075147264',"The crazies are out. Bomb in Boston, ricin letters to the president and some senators, and now an explosion in Texas. Stay safe everyone!",on-topic,"the crazies are out . bomb in boston , ricin letters to the president and some senators , and now an explosion in texas . stay safe everyone !"
8537,'324874050008649729',"Watch: Incredible video capturing the moment of a fertilizer plant explosion in West, Texas: http://t.co/NPBnzCSQQg",on-topic,"watch : incredible video capturing the moment of a fertilizer plant explosion in west , texas : <url>"
8538,'324729449838948354',God bless all those affected by the explosion in Texas It's been a rough week,on-topic,god bless all those affected by the explosion in texas it 's been a rough week
8539,'325039952003989504',RT @robdelaney: I smell a Forrest Gump sequel! RT @GuardianUS: Man has near misses with Boston bomb and Texas explosion http://t.co/NCaQ ...,on-topic,rt <allcaps> <user> : i smell a forrest gump sequel ! rt <allcaps> <user> : man has near misses with boston bomb and texas explosion <url> . <repeat>
8540,'324756463149019136',"CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas: http://t.co/wdsPSON3MC via @youtube  So sad... Retweet or favorite it.",on-topic,"caught <allcaps> on <allcaps> camera <allcaps> : fertilizer plant explosion near waco , texas : <url> via <user> so sad . <repeat> retweet or favorite it ."
8541,'324696452158869505',"RT @garytx  FLASH/DEVELOPING: major fertilizer plant explosion in/near Waco, TX (maybe West). Gathering further. #txfire",on-topic,"rt <allcaps> <user> flash <allcaps> / developing <allcaps> : major fertilizer plant explosion in / near waco , tx <allcaps> -LRB- maybe west -RRB- . gathering further . <hashtag> txfire"
8542,'326204343491629056',"RT @abc13houston: #Rangers, #Astros hold drives after plant explosion http://t.co/YTn1H0dBOw #abc13 #westexplosion",on-topic,"rt <allcaps> <user> : <hashtag> rangers , <hashtag> astros hold drives after plant explosion <url> <hashtag> abc <number> <hashtag> westexplosion"
8543,'325016118282563584',?A truly nightmare scenario?: Unstable wreckage slows rescue effort in deadly Texas explosion http://t.co/2xrY1RleJ5 via @nationalpost,on-topic,? a truly nightmare scenario ? : unstable wreckage slows rescue effort in deadly texas explosion <url> via <user>
8544,'326961473127591936',Texas Fertilizer Plant Explosion | Missile Strike Proof [Original] http://t.co/XgRLp9zlHM Pls-RT I want answers.,on-topic,texas fertilizer plant explosion | missile strike proof -LSB- original -RSB- <url> pls-rt <allcaps> i want answers .
8545,'324868513678368768',"Join me in praying for our neighbors in West. @AP: West, Texas, police give update on fertilizer plant explosion: http://t.co/0t60dqELQ7",on-topic,"join me in praying for our neighbors in west . <user> : west , texas , police give update on fertilizer plant explosion : <url>"
8546,'325823506187161602',"RT @OvieO: A guy witnessed the Boston bombing, came back to Texas &amp; witnessed the fertilizer plant explosion. God pls keep that guy awa",on-topic,"rt <allcaps> <user> : a guy witnessed the boston bombing , came back to texas & witnessed the fertilizer plant explosion . god pls keep that guy awa"
8548,'324763498770989056',Insane video of West Texas explosion - http://t.co/8gt84l1FLo,on-topic,insane video of west texas explosion - <url>
8549,'324741359816814594',Whoa! 70 people dead in that #WestExplosion.  what in the world!  My condolences goes out to Texas.,on-topic,whoa ! <number> people dead in that <hashtag> westexplosion . what in the world ! my condolences goes out to texas .
8550,'324894376402776066',@shortstack81 there was also an explosion at a plant in Central TX last night. Registered as a 2.1 earthquake it was so powerful.,on-topic,<user> there was also an explosion at a plant in central tx <allcaps> last night . registered as a <number> earthquake it was so powerful .
8552,'325096290360905728',"Man, if the world is gonna end, this would be the week. Boston bombing, Texas explosion, MIT shooting, CISPA passing. #GoodGrief",on-topic,"man , if the world is gon na end , this would be the week . boston bombing , texas explosion , mit <allcaps> shooting , cispa <allcaps> passing . <hashtag> goodgrief"
8553,'324779367685316609',RT @Collexwise112: Terrible scenes from #Texas #Waco this morning. 1st responders and public caught up in massive explosion. Awful. http ...,on-topic,rt <allcaps> <user> : terrible scenes from <hashtag> texas <hashtag> waco this morning . <number> st responders and public caught up in massive explosion . awful . http . <repeat>
8555,'325357137310150656',"12 confirmed dead, 60 unaccounted for in Texas fertilizer plant explosion. http://t.co/okyxqMa3Ny",on-topic,"<number> confirmed dead , <number> unaccounted for in texas fertilizer plant explosion . <url>"
8556,'324875770663165954',"Latest news from #WestExplosion from @WacoPolice: There has been a small amount of looting, authorities are working to secure area.",on-topic,"latest news from <hashtag> westexplosion from <user> : there has been a small amount of looting , authorities are working to secure area ."
8558,'324952664448315392',RT @sean1k: Huge Explosion Waco Texas Fertilizer Plant Explosion HD all of you praying for Boston should now pray for Texas... http://t. ...,on-topic,rt <allcaps> <user> : huge explosion waco texas fertilizer plant explosion hd <allcaps> all of you praying for boston should now pray for texas . <repeat> <url> . . <repeat>
8559,'324946657059938304',5 -15 #confirmed #dead in #Texas #factory #explosion - #police  http://t.co/WRBpi8AgPN  #WestTX #Waco #PrayForWest #PrayForTexas,on-topic,<number> <number> <hashtag> confirmed <hashtag> dead in <hashtag> texas <hashtag> factory <hashtag> explosion - <hashtag> police <url> <hashtag> westtx <allcaps> <hashtag> waco <hashtag> prayforwest <hashtag> prayfortexas
8560,'324733902533062656',WAIT hold up an explosion in Texas now?!?!? who/what is gonna be blamed for this??,on-topic,wait <allcaps> hold up an explosion in texas now ? <repeat> who / what is gon na be blamed for this ? <repeat>
8561,'324726717769981953',RT @RT_America: We are continuously updating our story on the fertilizer explosion in Texas here http://t.co/twgjO8cwGq,on-topic,rt <allcaps> <user> : we are continuously updating our story on the fertilizer explosion in texas here <url>
8562,'324908560364490752',"RT @KLTV7: Waco Police: Treated as a crime scene until proven otherwise. However, no indication that it is criminal. #westexplosion",on-topic,"rt <allcaps> <user> : waco police : treated as a crime scene until proven otherwise . however , no indication that it is criminal . <hashtag> westexplosion"
8563,'325040861547212800',"RT @donnabrazile: West, Texas, we are sending our thoughts and prayers. #prayfortexas #wacoexplosion #WestTX #hope",on-topic,"rt <allcaps> <user> : west , texas , we are sending our thoughts and prayers . <hashtag> prayfortexas <hashtag> wacoexplosion <hashtag> westtx <allcaps> <hashtag> hope"
8564,'324750435573448707',60 to 70 dead? In the same week as Boston? What's happening? http://t.co/K2TvYDqonw,on-topic,<number> to <number> dead ? in the same week as boston ? what 's happening ? <url>
8565,'325277587406483456',West Texas Plant Told The EPA It Had 'No Risk' For Explosion http://t.co/VBhXIvTsee via @sharethis,on-topic,west texas plant told the epa <allcaps> it had ` no risk ' for explosion <url> via <user>
8566,'324839067130929152',"RT @YvonneN_KVUE: I ask for your prayer's- Mayor Muska, West. After 9 a.m, family members can call 254-826-4115 to inquire about loved ...",on-topic,"rt <allcaps> <user> : i ask for your prayer 's - mayor muska , west . after <number> a.m , family members can call <number> <number> <number> to inquire about loved . <repeat>"
8568,'324736208687230977',"HOLY SHIT RT @SinnamonS: OMG 70 dead Fertilizer Plant Explosion Near Waco, Texas   http://t.co/MXYAemVpg0",on-topic,"holy <allcaps> shit <allcaps> rt <allcaps> <user> : omg <allcaps> <number> dead fertilizer plant explosion near waco , texas <url>"
8569,'324722477714505731',"RT @matthewhaag: Photo of West, Texas on fire after explosion, taken by @wfaachannel8s helicopter http://t.co/X8FGI77U73",on-topic,"rt <allcaps> <user> : photo of west , texas on fire after explosion , taken by <user> helicopter <url>"
8571,'325304908016398336',RT @RayVilleda: WAITING IN WEST: hotel lobby turned into relief ctr. Folks not allowed home near impact zone #WestExplosion @NBCDFW http ...,on-topic,rt <allcaps> <user> : waiting <allcaps> in <allcaps> west <allcaps> : hotel lobby turned into relief ctr . folks not allowed home near impact zone <hashtag> westexplosion <user> http . <repeat>
8572,'325367396409933824',"@baltimoresun: 12 confirmed dead, 60 unaccounted for in Texas fertilizer plant explosion. http://t.co/2KyPUzzf43 WOW",on-topic,"<user> : <number> confirmed dead , <number> unaccounted for in texas fertilizer plant explosion . <url> wow <allcaps>"
8573,'324754980361871360',RT @FirstLadyJakes: Praying with all urgency and hope for the victims of explosion in Waco TX this evening ... #WeNeedYouLord...,on-topic,rt <allcaps> <user> : praying with all urgency and hope for the victims of explosion in waco tx <allcaps> this evening . <repeat> <hashtag> weneedyoulord . <repeat>
8574,'326493974330224640',"Texas's Fertilizer Plant Explosion MT @GrahamDavidA: holy cow, it's all gone http://t.co/LKd4VHHN7q  http://t.co/N2tFe3ZkmE",on-topic,"texas 's fertilizer plant explosion mt <allcaps> <user> : holy cow , it 's all gone <url> <url>"
8575,'324745924477849600',RT @Nightline: RT @GioBenitez: .@ABC's @Nightline will be on the air in just moments with Live reports on the devastating explosion in W ...,on-topic,rt <allcaps> <user> : rt <allcaps> <user> : . <user> 's <user> will be on the air in just moments with live reports on the devastating explosion in w . <repeat>
8576,'324932849025302528',Disaster crisis counseling available from SAMHSA 1-800-985-5990 #westtx http://t.co/GmkKukjMr1,on-topic,disaster crisis counseling available from samhsa <allcaps> <number> <number> <number> <number> <hashtag> westtx <url>
