,tweet id, tweet, label,tweet_cleaned
6449,'297307861980164096',"@TenLateNews My thoughts go out to all of the flood and fire victims around Australia, stay strong",on-topic,"<user> my thoughts go out to all of the flood and fire victims around australia , stay strong"
6451,'296725783060312064',"? @circleofblue: #Australia immersed in #flood cleanup --some communities short of #food , power & #water @guardianeco http://t.co/g4AWI43o",on-topic,"? <user> : <hashtag> australia immersed in <hashtag> flood cleanup -- some communities short of <hashtag> food , power & <hashtag> water <user> <url>"
6452,'296160225172525056',????? Flood hits Queensland and foam car appears out of nowhere FUNNY (http://t.co/e1fdUaAN) ?? @YouTube,on-topic,? <repeat> flood hits queensland and foam car appears out of nowhere funny <allcaps> -LRB- <url> -RRB- ? <repeat> <user>
6453,'295952125056397312',"Ma peeps in Brisbane and the east of Australia with flood warnings, wishing y'all the best, good luck & ily x",on-topic,"ma peeps in brisbane and the east of australia with flood warnings , wishing y' all the best , good luck & ily x"
6454,'295889995741417474',Flood disaster engulfs two states - The Australian: Brisbane TimesFlood disaster engulfs two statesThe Australia... http://t.co/S7Nmn6Ua,on-topic,flood disaster engulfs two states - the australian : brisbane timesflood disaster engulfs two statesthe australia . <repeat> <url>
6455,'296319282101510144',#Sydney Queensland lags on flood insurance http://t.co/kzNlQdJR,on-topic,<hashtag> sydney queensland lags on flood insurance <url>
6456,'295686132144959488',#News Flood crisis unfolding in Lockyer Valley: A serious flood crisis is emerging in Queensland's Lockyer Valle... http://t.co/l4HLIIAU,on-topic,<hashtag> news flood crisis unfolding in lockyer valley : a serious flood crisis is emerging in queensland 's lockyer valle . <repeat> <url>
6458,'295820386359201793',RT @RockitRadioNews: #Queensland #Australia -- Flood waters are raising in South Eastern Queensland and the storms are now hitting North ...,on-topic,rt <allcaps> <user> : <hashtag> queensland <hashtag> australia -- flood waters are raising in south eastern queensland and the storms are now hitting north . <repeat>
6459,'295746624146272257',Sorry kids. Queensland schools will be open tomorrow. Some schools in flood affected areas will be closed though. #bigwet #bummer,on-topic,sorry kids . queensland schools will be open tomorrow . some schools in flood affected areas will be closed though . <hashtag> bigwet <hashtag> bummer
6461,'295647807392583680',Queensland's flood crisis deepens - The Australian: http://t.co/8c4sh46P.auQueensland's flood ... http://t.co/oaogWwJl #InstantFollowBack,on-topic,queensland 's flood crisis deepens - the australian : <url> flood . <repeat> <url> <hashtag> instantfollowback
6464,'296391427385081858',The RACQ says there are fuel shortages in some flood affected parts of C and S Queensland @abcnews at 9 @612brisbane #bigwet,on-topic,the racq <allcaps> says there are fuel shortages in some flood affected parts of c and s queensland <user> at <number> <user> <hashtag> bigwet
6466,'296829141620240385',"@BetteMidler: 21/2 ft of rain fell on Queensland Australia yesterday, second major flood in two years. Here Qlders are bred tough B :-)",on-topic,"<user> : <number> / <number> ft of rain fell on queensland australia yesterday , second major flood in two years . here qlders are bred tough b <smile>"
6468,'296498866503704576',"@Cmdr_Hadfield Hello, I'm from Xinhua News Agency, I'm just wondering if we can use this photo for the Queensland flood story? thanks",on-topic,"<user> hello , i 'm from xinhua news agency , i 'm just wondering if we can use this photo for the queensland flood story ? thanks"
6470,'295787032935030784',"RT @iTnews_au: Telstra flies in crew to repair flood-damaged fibre: Broadband, mobile outages in wake of Queensland floods. http://t.co/ ...",on-topic,"rt <allcaps> <user> : telstra flies in crew to repair flood-damaged fibre : broadband , mobile outages in wake of queensland floods . <url> / . <repeat>"
6472,'296232139224125440',"@Cmdr_Hadfield thank you Chris, I don't know if you are aware Bills daughter is living in Australia and her area is starting to flood.",on-topic,"<user> thank you chris , i do n't know if you are aware bills daughter is living in australia and her area is starting to flood ."
6473,'295522756701872128',«Bundaberg Set For Worst Flood In A Century As Insurers Declare Catastrophe For All Of Queensland!»,on-topic,bundaberg set for worst flood in a century as insurers declare catastrophe for all of queensland !
6475,'296086261968560128',#brisbane river swollen from the flood http://t.co/3pA2oZ0P #Qldfloods #Bigwet #Ballina #Yamba #Australia #Queensland via @our_oyster,on-topic,<hashtag> brisbane river swollen from the flood <url> <hashtag> qldfloods <hashtag> bigwet <hashtag> ballina <hashtag> yamba <hashtag> australia <hashtag> queensland via <user>
6479,'296499445820960768',"RT @rosemaryCNN: As flood waters recede in Qld, #Australia, attention turns 2 relief & recovery. Police reportedly find a 5th victim ...",on-topic,"rt <allcaps> <user> : as flood waters recede in qld , <hashtag> australia , attention turns <number> relief & recovery . police reportedly find a <number> th victim . <repeat>"
6480,'296635102631436288',"“@BetteMidler 21/2 ft of rain fell on Queensland Australia yesterday, second major flood in two years.”",on-topic,"<user> <number> / <number> ft of rain fell on queensland australia yesterday , second major flood in two years ."
6481,'296077916146647041',Great coverage from The No.1 News Service in Australia @7NewsSydney great coverage and wrap up of Flood disaster!!! Rock on @7NewsSydney,on-topic,great coverage from the no <number> news service in australia <user> great coverage and wrap up of flood disaster ! <repeat> rock on <user>
6486,'296025109121093632',My thoughts are with all those who have been affected by the flood crisis in Queensland and New South Wales.,on-topic,my thoughts are with all those who have been affected by the flood crisis in queensland and new south wales .
6488,'295992493093298176',"RT @interactionorg: 'Major flood crisis' hits Queensland, Australia: http://t.co/2VBNwn5k, via @BBC",on-topic,"rt <allcaps> <user> : ` major flood crisis ' hits queensland , australia : <url> , via <user>"
6489,'296071563348955136',"NEWS: Brisbane braces amid Australian flood disaster: BRISBANE, Australia—Deadly floodwaters were sweeping down ... http://t.co/pLfZnDtf",on-topic,"news <allcaps> : brisbane braces amid australian flood disaster : brisbane <allcaps> , australiadeadly floodwaters were sweeping down . <repeat> <url>"
6490,'295486057187770368',PM urges people to heed flood warnings - Sky News Australia http://t.co/il9WsdvS,on-topic,pm <allcaps> urges people to heed flood warnings - sky news australia <url>
6491,'295853511902642177',These flood in Queensland are bad this game of free for all in halo is for bundaberg,on-topic,these flood in queensland are bad this game of free for all in halo is for bundaberg
6496,'295751321045307392',#2013 #queensland #flood #insane #water #fun http://t.co/4HrkYJpl,on-topic,<hashtag> <number> <hashtag> queensland <hashtag> flood <hashtag> insane <hashtag> water <hashtag> fun <url>
6498,'295821203812282369',@KingslandLife Time to stop crying at Murray's losing the finals in Australia - its causing the Lugg to flood.,off-topic,<user> time to stop crying at murray 's losing the finals in australia - its causing the lugg to flood .
6499,'296747838476517376',Flood waters head for the cotton fields: It's a wait and see game for cotton growers on the Queensland-NS... http://t.co/qFSwBCtz #water,on-topic,flood waters head for the cotton fields : it 's a wait and see game for cotton growers on the queensland-ns <allcaps> . <repeat> <url> <hashtag> water
6501,'296151377854492673',Queensland counts flood cost as New South Wales braces for river peaks http://t.co/mJgZiDgJ #braces #Cost #counts #Flood #peaks,on-topic,queensland counts flood cost as new south wales braces for river peaks <url> <hashtag> braces <hashtag> cost <hashtag> counts <hashtag> flood <hashtag> peaks
6504,'296152023156539393',Queensland counts flood cost as New South Wales braces for river peaks - The Guardian http://t.co/QXXUKCF3 #world,on-topic,queensland counts flood cost as new south wales braces for river peaks - the guardian <url> <hashtag> world
6505,'296786110426791936',Queensland Treasurer Tim Nicholls spoke to Steve Austin today about flood disaster funds http://t.co/Auk4dzTK,on-topic,queensland treasurer tim nicholls spoke to steve austin today about flood disaster funds <url>
6506,'296614431444594689',RT @AJEWeather: A clean-up operation is underway in NE Australia as flood waters begin to recede.,on-topic,rt <allcaps> <user> : a clean-up operation is underway in ne <allcaps> australia as flood waters begin to recede .
6507,'296465270703280129',#National ? Fifth flood death confirmed in Queensland: Police say they have found the body of Qld's fifth flood ... http://t.co/9uArF7Rb,on-topic,<hashtag> national ? fifth flood death confirmed in queenslan <smile> police say they have found the body of qld 's fifth flood . <repeat> <url>
6508,'296988791242096640',Social Media critical in #Queensland flood event to communicate transport/evac info- http://t.co/zIlPRZgT #smem,on-topic,social media critical in <hashtag> queensland flood event to communicate transport / evac info - <url> <hashtag> smem
6509,'295744650235478018',AUSTRALIA: RT @abcnews: LIVE: Queensland Premier Campbell Newman is giving an update on Queensland flood crisis http://t.co/Jj9S057T,on-topic,australia <allcaps> : rt <allcaps> <user> : live <allcaps> : queensland premier campbell newman is giving an update on queensland flood crisis <url>
6515,'295522817615728641',RT @taymisaurus: i love/hate that one side of australia can flood at the same time another side can have heaps of bushfires burning.,on-topic,rt <allcaps> <user> : i love / hate that one side of australia can flood at the same time another side can have heaps of bushfires burning .
6517,'296892351991914496',@mrlippman @ThisIsRobThomas Please could you kindly RT ? Donations to QUEENSLAND FLOOD APPEAL 2013 can be made via http://t.co/lLylAdiO,on-topic,<user> <user> please could you kindly rt <allcaps> ? donations to queensland <allcaps> flood <allcaps> appeal <allcaps> <number> can be made via <url>
6518,'296989281958899715',#australia #talk Newman vows to flood-proof towns: PREMIER Campbell Newman has vowed to do what ... http://t.co/x0Co7zbO #teamfollowback,on-topic,<hashtag> australia <hashtag> talk newman vows to flood-proof towns : premier <allcaps> campbell newman has vowed to do what . <repeat> <url> <hashtag> teamfollowback
6522,'295851404264886272',RT @PollyMaeve: So so sad seeing the flood vision :-( poor Australia really does cop it from Mother Nature.,on-topic,rt <allcaps> <user> : so so sad seeing the flood vision <sadface> poor australia really does cop it from mother nature .
6523,'295672245840400385',Thinking we need a man-made river to take all the flood water out of Queensland to the outback & other areas that need water.,on-topic,thinking we need a man-made river to take all the flood water out of queensland to the outback & other areas that need water .
6524,'296302533801021440',flood map ipswich: Queensland floods: 2011 floods in Queensland hit Brisbane and Ipswich after Toowoomba | Crike... http://t.co/yHovlOcy,off-topic,flood map ipswich : queensland floods : <number> floods in queensland hit brisbane and ipswich after toowoomba | crike . <repeat> <url>
6526,'295832250866614272',RT @diversion2006: everyone in areas of flood and heavy rains in Australia. my thoughts are with you. stay safe and be vigil. please tak ...,on-topic,rt <allcaps> <user> : everyone in areas of flood and heavy rains in australia . my thoughts are with you . stay safe and be vigil . please tak . <repeat>
6531,'297271274156195840',Today SES Tasmania has answered a call from Queensland to assist the flood ravaged Gold Coast area in emergency... http://t.co/vNrV7Ss0,on-topic,today ses <allcaps> tasmania has answered a call from queensland to assist the flood ravaged gold coast area in emergency . <repeat> <url>
6533,'295619321491763201',"@AnnaleeRoses imagine how ppl are in flood ravaged areas of Queensland; many areas have NO phone - mobile etc, not even emergency numbers!",on-topic,"<user> imagine how ppl are in flood ravaged areas of queenslan <smile> many areas have no <allcaps> phone - mobile etc , not even emergency numbers !"
6536,'296098612415434753',#AdityaRamadana Photos: Flood water rises in Australia http://t.co/wMs3x8PK,on-topic,<hashtag> adityaramadana photos : flood water rises in australia <url>
6538,'296003448057507841',We're keeping the Bowls Queensland website updated with any information about flood and storm-affected bowls... http://t.co/sebvmkvn,on-topic,we 're keeping the bowls queensland website updated with any information about flood and storm-affected bowls . <repeat> <url>
6539,'296157100403462144',Queensland counts flood cost as New South Wales braces for river peaks http://t.co/DirGZA5p via @guardian,on-topic,queensland counts flood cost as new south wales braces for river peaks <url> via <user>
6540,'295669475007668224',Why does Queensland flood around this time every year,on-topic,why does queensland flood around this time every year
6541,'296720919504752643',@SeeAustralia any chance of a retweet to assist those in flood areas of Queensland? http://t.co/FAFMpnOs #bigwet,on-topic,<user> any chance of a retweet to assist those in flood areas of queensland ? <url> <hashtag> bigwet
6542,'296464763704180737',Body of fifth flood victim found: POLICE have found the body of Queensland's fifth flood victim in a car in the ... http://t.co/kekFmFSu,on-topic,body of fifth flood victim foun <smile> police <allcaps> have found the body of queensland 's fifth flood victim in a car in the . <repeat> <url>
6543,'295766002392760322',Incredible video from froth flood in Australia. http://t.co/1I6e6OM4,on-topic,incredible video from froth flood in australia . <url>
6544,'297439363082616832',Flood affected residents in #Bundaberg are now returning to their homes to inspect the #bigwet flood damage to homes. #queensland #news #qld,on-topic,flood affected residents in <hashtag> bundaberg are now returning to their homes to inspect the <hashtag> bigwet flood damage to homes . <hashtag> queensland <hashtag> news <hashtag> qld
6545,'295660473225990144',To all our members and friends in flood affected Queensland. We are thinking if you…hope you stay safe.,on-topic,to all our members and friends in flood affected queensland . we are thinking if youhope you stay safe .
6547,'296009643854032900',The Queensland flood crisis has now claimed four lives #Newsroom,on-topic,the queensland flood crisis has now claimed four lives <hashtag> newsroom
6548,'296495727134253056',RT @Harrysbabycakes: Stay safe from the flood everyone in Australia.,on-topic,rt <allcaps> <user> : stay safe from the flood everyone in australia .
6549,'295481544808747008',My street... #bigwet #Queensland #australia #rain #crazy #weather #street #home #flood http://t.co/JkZxGtkd,off-topic,my street . <repeat> <hashtag> bigwet <hashtag> queensland <hashtag> australia <hashtag> rain <hashtag> crazy <hashtag> weather <hashtag> street <hashtag> home <hashtag> flood <url>
6550,'296348802871349248',Thoughts go out to the flood victims of Queensland and NSW. Band together and fight on people's. #floods,on-topic,thoughts go out to the flood victims of queensland and nsw <allcaps> . band together and fight on people 's . <hashtag> floods
6551,'295768161167499264','Update: major #flood crisis unfolds in Queensland http://t.co/WChMXIpd,on-topic,` update : major <hashtag> flood crisis unfolds in queensland <url>
6552,'296484063173304320',"yo Queensland flood disaster, imma let you finish, but the i'm about to call the longest election run of all time! - Julia Gillard",on-topic,"yo queensland flood disaster , imma let you finish , but the i 'm about to call the longest election run of all time ! - julia gillard"
6554,'295829108691185664',RT @AshleeTW: @MaxTheWanted what about Australia? We've had over 200 bush fires and now flood & a cyclone in the past 2 months.,on-topic,rt <allcaps> <user> : <user> what about australia ? we 've had over <number> bush fires and now flood & a cyclone in the past <number> months .
6555,'295876912281182211',"Australia:&gt; Rain, not dam releases, behind current flood - Brisbane Times http://t.co/9E2b82PW #Business",on-topic,"australia : > rain , not dam releases , behind current flood - brisbane times <url> <hashtag> business"
6556,'295679685776527360',Queensland flood maps http://t.co/h0wQtPOp via @brisbanetimes,on-topic,queensland flood maps <url> via <user>
6559,'296048214929440769',Liberal QLD senator George Brandis says it is too early to consider a new flood levy to cover the cost of the damage to Queensland. #bigwet,on-topic,liberal qld <allcaps> senator george brandis says it is too early to consider a new flood levy to cover the cost of the damage to queensland . <hashtag> bigwet
6560,'296133112478457858',"RT @StKonrath: Australia: As it happened: Flood alert turns to Brisbane, Facebook, Twitter, crowdsourcing, ...  http://t.co/W6qVOhFY",on-topic,"rt <allcaps> <user> : australia : as it happene <smile> flood alert turns to brisbane , facebook , twitter , crowdsourcing , . <repeat> <url>"
6561,'296821440060211201',BBC News - Legacy of Britain's great flood http://t.co/MBhbsqOw #BBC #CNN #queensland #floods #bundaberg,on-topic,bbc <allcaps> news - legacy of britain 's great flood <url> <hashtag> bbc <allcaps> <allcaps> <hashtag> cnn <allcaps> <allcaps> <hashtag> queensland <hashtag> floods <hashtag> bundaberg
6563,'296060105147953154',"#leimo http://t.co/WHTlPNTd Keith Urban's Brisbane, Australia Concert Postponed Due to Flood... http://t.co/24qAoCyN @Leimo @crowealexand",on-topic,"<hashtag> leimo <url> keith urban 's brisbane , australia concert postponed due to flood . <repeat> <url> <user> <user>"
6567,'296876117749551104',Australia: Queensland growers assess flood damage\\Growers in the Australian state of Queensland are faced with an... http://t.co/GmiqRYUa,on-topic,australia : queensland growers assess flood damage \ \ growers in the australian state of queensland are faced with an . <repeat> <url>
6568,'296535905861263360',Clean-up launched after deadly Australia floods: SYDNEY: A mammoth clean-up was underway in Australia's flood-hi... http://t.co/YQPvQ17M,on-topic,clean-up launched after deadly australia floods : sydney <allcaps> : a mammoth clean-up was underway in australia 's flood-hi . <repeat> <url>
6569,'295593987383898113',Australia issues flood warning as mini-tornado hits http://t.co/ehGVLINE,on-topic,australia issues flood warning as mini-tornado hits <url>
6570,'295925548633440257',Photo: breakingnews: Hundreds stranded as flood crisis hits Australia’s Queensland BBC News: Rescuers are... http://t.co/AZwrXEXP,on-topic,photo : breakingnews : hundreds stranded as flood crisis hits australias queensland bbc <allcaps> news : rescuers are . <repeat> <url>
6571,'296325336608698368',Rescuers help Australia flood victims as waters recede - BBC News: BBC NewsRescuers help Australia flood victims... http://t.co/O1pG1W1F,on-topic,rescuers help australia flood victims as waters recede - bbc <allcaps> news : bbc <allcaps> newsrescuers help australia flood victims . <repeat> <url>
6575,'296278817343959040',Australia lurches from fire to flood #climatechange #globalwarming http://t.co/MZa6H3QC,on-topic,australia lurches from fire to flood <hashtag> climatechange <hashtag> globalwarming <url>
6576,'295765382688546819',Abbott maintains 2011 Queensland flood levy was bad Labor tax despite raising $1.8B for rebuilding: Qld reject LNP!  http://t.co/1isfQuZa,on-topic,abbott maintains <number> queensland flood levy was bad labor tax despite raising $ <number> b for rebuilding : qld reject lnp <allcaps> ! <url>
6578,'295718941995724801',Prayers for Oz. Too many natural disasters lately. RT More images from the Queensland flood crisis #sun7 #qldfloods http://t.co/nMAd3Cgf,on-topic,prayers for oz . too many natural disasters lately . rt <allcaps> more images from the queensland flood crisis <hashtag> sun <number> <hashtag> qldfloods <url>
6582,'295814017207894016',"@wwos9 is the cricket even going to be on win in queensland. Because all it is the flood coverage... I know it's a bad thing, but seriously",on-topic,"<user> is the cricket even going to be on win in queensland . because all it is the flood coverage . <repeat> i know it 's a bad thing , but seriously"
6583,'295681494918250497',Feels like the Queensland flood is in my shoe,on-topic,feels like the queensland flood is in my shoe
6584,'295688448055078912',everyone stay safe in queensland/cyclone/flood effected areas &lt;3,on-topic,everyone stay safe in queensland / cyclone / flood effected areas < <number>
6585,'295473587303874560',"@Scott_ST hi Queensland, it's me Anna Bligh - host of this year's QLD flood.",on-topic,"<user> hi queensland , it 's me anna bligh - host of this year 's qld <allcaps> flood ."
6587,'296391516811829248',Are the Queensland floods a motivation to get flood planning right? @unimelb Andrew Western in @ConversationEDU today http://t.co/Z2CyQaC0,on-topic,are the queensland floods a motivation to get flood planning right ? <user> andrew western in <user> today <url>
6588,'296499196746420225',#News: Clean-up launched after deadly Australia floods: A mammoth clean-up operation began in Australia's flood-... http://t.co/R4BttbQc,on-topic,<hashtag> news : clean-up launched after deadly australia floods : a mammoth clean-up operation began in australia 's flood - . <repeat> <url>
6589,'296020700026785792',The weather may be going back to what it was like at a time that we don't know about Queensland flood caller on @774melbourne,on-topic,the weather may be going back to what it was like at a time that we do n't know about queensland flood caller on <user>
6590,'296773819606130688',RT @bencubby: The Queensland govt says pumping billions of litres of polluted water into flood areas is a drop in the ocean. http://t. ...,on-topic,rt <allcaps> <user> : the queensland govt says pumping billions of litres of polluted water into flood areas is a drop in the ocean . <url> . . <repeat>
6591,'296128996595363840',"@EconTalker agree on paying, but more rev is also an option.  I live in Australia.last year we paid a large surcharge to fund flood relief",on-topic,"<user> agree on paying , but more rev is also an option . i live in australia.last year we paid a large surcharge to fund flood relief"
6593,'295865121656422400',"Green - Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two wom... http://t.co/HAXXJhsC",on-topic,"green - baby stuffed in bag , hoisted from floo <smile> australia 's powerful storms led to an amazing rescue of two wom . <repeat> <url>"
6594,'296928412159848448',RT @Bushgovo: From a flood bound farmer in Central Queensland..\ I wish to give a HUGE THANK YOU to Supa IGA at Glenmore... http://t.co ...,on-topic,rt <allcaps> <user> : from a flood bound farmer in central queensland . <repeat> \ i wish to give a huge <allcaps> thank <allcaps> you <allcaps> to supa iga <allcaps> at glenmore . <repeat> <url> . <repeat>
6595,'296512269842513920',"Australia flood death toll grows: A second body has been found in the Lockyer Valley, west of Brisbane, lifting Queensland's flood to...",on-topic,"australia flood death toll grows : a second body has been found in the lockyer valley , west of brisbane , lifting queensland 's flood to . <repeat>"
6596,'296170880130756608',New South Wales braces for river peaks as Queensland counts flood cost http://t.co/O8Hf8gH6 #Environment,on-topic,new south wales braces for river peaks as queensland counts flood cost <url> <hashtag> environment
6598,'297022697928531968',Premier Campbell Newman aims to flood-proof towns in wake of Queensland floods crisis\http://t.co/Ri94qcXJ via @couriermail,on-topic,premier campbell newman aims to flood-proof towns in wake of queensland floods crisis \ <url> via <user>
6599,'295774238105812992',RT @RegionalTas: Thinking of those in regional Australia under flood. Just weeks ago our regions were burning. #tassie #bushfires #qld # ...,on-topic,rt <allcaps> <user> : thinking of those in regional australia under flood . just weeks ago our regions were burning . <hashtag> tassie <hashtag> bushfires <hashtag> qld # . <repeat>
6600,'296076366653292545',The sun is back South East Queensland! Perfect to assist with the flood clean up and a leisurely jog after being cooped up all weekend :-),on-topic,the sun is back south east queensland ! perfect to assist with the flood clean up and a leisurely jog after being cooped up all weekend <smile>
6601,'297229828757811200',"Asset Fire, Standing by in Queensland Prepared to Pump Water, Caused from Cyclone Flood | ARA Group Blog http://t.co/pAIKL4T9 via @aragroup",on-topic,"asset fire , standing by in queensland prepared to pump water , caused from cyclone flood | ara <allcaps> group blog <url> via <user>"
6604,'295719850628755457',"Queensland floods: 3 dead, thousands isolated: Three people are now dead as Queensland’s flood cris... http://t.co/5JFLpTzS #weathernews",on-topic,"queensland floods : <number> dead , thousands isolate <smile> three people are now dead as queenslands flood cris . <repeat> <url> <hashtag> weathernews"
6605,'295481705169580032',"Australia's weather is so fucked up. First we're swimming in our own sweat, now we're swimming in flood water #DaFuck",on-topic,"australia 's weather is so fucked up . first we 're swimming in our own sweat , now we 're swimming in flood water <hashtag> dafuck"
6608,'297308519789649920',*Queensland flood toll rises to six http://t.co/JjBOGjqf,on-topic,* queensland flood toll rises to six <url>
6610,'295679387708313603',"Can we have 5 NEMA staff from Nigeria  come to Queensland, Australia to observe how to manage flood & emergencies. 6 helicopters deployed.",on-topic,"can we have <number> nema <allcaps> staff from nigeria come to queensland , australia to observe how to manage flood & emergencies . <number> helicopters deployed ."
6611,'296342157898428416',Defence force to add muscle to flood fight.  #Military #Australia #Ausdef  \ http://t.co/y5opSHt7,on-topic,defence force to add muscle to flood fight . <hashtag> military <hashtag> australia <hashtag> ausdef \ <url>
6614,'296249954832379905',New Scientist  - Australia lurches from fire to flood http://t.co/a5pgSLVJ @newscientist,on-topic,new scientist - australia lurches from fire to flood <url> <user>
6615,'297102056114753536',#QLD\\Premier's 30 Jan 2pm Queensland flood update from the State Disaster Coord...: #QLD Premier's 30 Jan 2pm Q... http://t.co/Kbr5e6hq,on-topic,<hashtag> qld <allcaps> \ \ premier 's <number> jan <number> pm queensland flood update from the state disaster coord . <repeat> : <hashtag> qld <allcaps> <allcaps> premier 's <number> jan <number> pm q . <repeat> <url>
6617,'296162349927251968',Spider-wolf mother escorting her younglings through the Queensland flood http://t.co/YjDPI0tB,on-topic,spider-wolf mother escorting her younglings through the queensland flood <url>
6618,'295695763676213248',Queensland in grip of deadly flood crisis http://t.co/mtFiqA3s,on-topic,queensland in grip of deadly flood crisis <url>
6620,'295871959017852929',"UPDATE: Baby stuffed in bag, hoisted from flood - Australia's powerful storms led to an amazing rescue of two women ... http://t.co/4mn46DtN",on-topic,"update <allcaps> : baby stuffed in bag , hoisted from flood - australia 's powerful storms led to an amazing rescue of two women . <repeat> <url>"
6622,'296042660601413632',May our thoughts be with the Queensland flood victims and their families in the hope that this disaster will pass with haste.,on-topic,may our thoughts be with the queensland flood victims and their families in the hope that this disaster will pass with haste .
6624,'296225706667544576',".@GeodesignB  #flood barrier now set up in #Australia too: 1st, #Brisbane : http://t.co/uCboDRAW and   http://t.co/BWnt679Z",on-topic,". <user> <hashtag> flood barrier now set up in <hashtag> australia too : <number> st , <hashtag> brisbane : <url> and <url>"
6625,'295695183419412480',@naveed_85 u got your rubber dingy out yet?How is it possible u come to Australia & ur in flood weather while we are tanning in perth lol x,on-topic,<user> u got your rubber dingy out yet?how is it possible u come to australia & ur in flood weather while we are tanning in perth lol x
6627,'296833018948104192',#flood #Australia Praying for all the People IN Australia Cyclones Are Leaving  But There is minor Flooding everywhere.,on-topic,<hashtag> flood <hashtag> australia praying for all the people in <allcaps> australia cyclones are leaving but there is minor flooding everywhere .
6629,'296471590760230915',PM announced election on 14th September while Queensland and NSW are fighting for flood.,on-topic,pm <allcaps> announced election on <number> th september while queensland and nsw <allcaps> are fighting for flood .
6631,'296322847096332288',You can help flood victims by donating to the Red Cross Queensland Flood Appeal http://t.co/VKgsdf6h #bigwet #qldfloods,on-topic,you can help flood victims by donating to the red cross queensland flood appeal <url> <hashtag> bigwet <hashtag> qldfloods
6633,'295792505696432128',We want to send our thoughts and prayers to the flood victims in Queensland and New South Wales! #floodsinaustralia,on-topic,we want to send our thoughts and prayers to the flood victims in queensland and new south wales ! <hashtag> floodsinaustralia
6635,'296460126993403904',Australia flood death toll grows: The death toll from Australia's devastating floods has risen to five with the discovery of a man's ...,on-topic,australia flood death toll grows : the death toll from australia 's devastating floods has risen to five with the discovery of a man 's . <repeat>
6636,'295732654224060416',@SpencerHowson Wondering how many times have there been (major) flood events in SEQ on or about Australia Day weekend since 1893?,on-topic,<user> wondering how many times have there been -LRB- major -RRB- flood events in seq <allcaps> on or about australia day weekend since <number> ?
6637,'296569220299378689',We are sorry to inform that one fellow Malaysian fell victim to the Queensland 2013 Flood this morning. We are... http://t.co/0p5V0MVu,on-topic,we are sorry to inform that one fellow malaysian fell victim to the queensland <number> flood this morning . we are . <repeat> <url>
6638,'296843187253805056',"RT @YaThinkN: Poor buggers, pictures coming now are heart-breaking :( RT: Bundaberg floods | Queensland flood pictures http://t.co/3tPLq ...",on-topic,"rt <allcaps> <user> : poor buggers , pictures coming now are heart-breaking <sadface> rt <allcaps> : bundaberg floods | queensland flood pictures <url> . <repeat>"
6641,'295963232710037506',"Queensland records first flood death, as statewide catastrophe declared",on-topic,"queensland records first flood death , as statewide catastrophe declared"
6642,'295676644641878016',Brisbane braces as major Queensland flood crisis unfolds: Click to play video Return to video Video settings Ple... http://t.co/AKmEScV8,on-topic,brisbane braces as major queensland flood crisis unfolds : click to play video return to video video settings ple . <repeat> <url>
6643,'295807606524608513',RT @margokingston1: Tony Abbott says Labor may seek new Queensland flood levy http://t.co/apeUBAev via @Qldaah,on-topic,rt <allcaps> <user> : tony abbott says labor may seek new queensland flood levy <url> via <user>
6644,'296111761831120896',.@theqldpremier - Red Cross Queensland Flood Appeal 1800 811 700 or http://t.co/UEVKQppi,on-topic,. <user> - red cross queensland flood appeal <number> <number> <number> or <url>
6645,'296075656616374272',"[B&T] QLD agencies escape flood damage, clients more prepared: While Queensland is in the grip of another flood ... http://t.co/BtQBJb0O",on-topic,"-LSB- b & t -RSB- qld <allcaps> agencies escape flood damage , clients more prepare <smile> while queensland is in the grip of another flood . <repeat> <url>"
6646,'295915052119232512','Winter wonderland' as foam blankets town during queensland flood crisis - Yahoo!7 http://t.co/NEdioHgm  via @Y7News Totally Crazy!,on-topic,` winter wonderland ' as foam blankets town during queensland flood crisis - yahoo! <number> <url> via <user> totally crazy !
6651,'295721814284455936',"Just see the update of terrible flood situation in Queensland. Hanging there, mate..! Help is on the way #QLDFloods",on-topic,"just see the update of terrible flood situation in queensland . hanging there , mate ! <repeat> help is on the way <hashtag> qldf <allcaps> loods"
6652,'295883316303917057',Flood hits Queensland and the resulting sea foam has a hidden surprise for onlookers! http://t.co/bK6tP1qc,on-topic,flood hits queensland and the resulting sea foam has a hidden surprise for onlookers ! <url>
6653,'296979826433220608',"@CarlyRose_Aus I saw on TV, there's big flood in Queensland. How bout in Sydney? R u ok?",on-topic,"<user> i saw on tv <allcaps> , there 's big flood in queensland . how bout in sydney ? r u ok ?"
6654,'295820316700209152',"@chrismurphys there should be a disaster (flood, fire, earthquake, war damage etc) levy across Australia #auspol",on-topic,"<user> there should be a disaster -LRB- flood , fire , earthquake , war damage etc -RRB- levy across australia <hashtag> auspol"
6655,'295784259438907392',RT @WBNews: Flood worsens in eastern Australia - http://t.co/IhqMK2y4,on-topic,rt <allcaps> <user> : flood worsens in eastern australia - <url>
6656,'295510649545555968',@NiallOfficial niall there is a cyclone in QLD in australia at the moment and my house might flood and im really really scared HELP,on-topic,<user> niall there is a cyclone in qld <allcaps> in australia at the moment and my house might flood and im really really scared help <allcaps>
